# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
tmax2m       1586995200  120   277.516   275.573   277.262   277.734   277.887   276.753   275.394   275.250   278.260   277.178   276.941   278.545   278.644   276.388   277.407   276.968   277.783   278.079   276.033   278.094   276.849
tmax2m       1587016800  126   276.979   276.972   277.579   275.738   277.916   277.631   274.471   276.625   276.062   276.724   276.493   277.131   278.282   277.725   276.297   275.889   276.493   276.500   276.609   276.468   276.339
tmax2m       1587038400  132   288.258   288.129   288.400   286.783   287.717   287.008   285.896   288.654   286.637   289.711   289.078   288.693   288.064   288.104   287.685   287.092   287.135   287.701   287.410   286.124   287.610
tmax2m       1587060000  138   288.115   287.895   288.154   286.422   287.564   286.506   285.623   288.762   286.599   290.074   289.564   288.001   288.686   288.140   287.702   287.479   287.738   288.271   287.501   285.715   287.627
tmax2m       1587081600  144   278.833   278.001   279.445   278.677   279.927   278.221   275.451   279.276   279.856   278.534   278.047   280.167   280.206   280.639   278.426   278.715   278.696   279.603   279.247   280.314   278.510
tmax2m       1587103200  150   279.037   278.652   279.026   279.256   280.220   279.412   278.247   278.864   279.424   280.273   279.908   279.764   279.161   278.450   278.667   278.602   279.033   280.016   278.749   278.968   278.972
tmax2m       1587124800  156   290.996   287.077   290.078   290.811   288.470   290.685   289.113   288.219   287.421   291.126   290.762   289.900   289.455   291.760   289.042   288.039   287.206   289.175   288.903   288.741   289.616
tmax2m       1587146400  162   291.047   287.100   289.930   291.180   288.669   290.345   289.361   287.879   287.011   291.304   290.765   290.126   290.315   291.555   287.471   288.193   286.767   288.939   287.700   288.789   290.076
tmax2m       1587168000  168   281.797   279.394   281.794   280.813   280.868   280.787   279.168   281.048   281.653   280.939   281.043   282.618   281.936   282.858   281.072   280.193   279.160   282.108   281.459   281.919   281.838
tmax2m       1587189600  174   280.601   278.613   280.820   280.014   280.636   279.893   280.313   279.204   279.598   281.353   280.063   280.325   281.493   280.900   279.637   279.153   279.346   280.463   279.592   279.958   280.810
tmax2m       1587211200  180   290.983   289.448   290.169   288.325   291.705   290.405   289.977   284.811   289.944   290.937   291.307   290.403   290.404   289.709   286.952   284.844   288.425   288.188   288.254   290.059   291.097
tmax2m       1587232800  186   289.936   289.829   290.237   288.450   291.779   290.671   288.255   284.238   289.524   291.041   291.142   290.570   290.495   288.379   285.546   284.360   287.675   286.703   287.759   289.720   290.874
tmax2m       1587254400  192   282.768   279.671   283.399   281.079   281.777   283.107   281.082   278.588   282.403   281.957   282.010   283.635   283.691   282.382   280.837   280.317   279.945   282.046   281.203   282.674   282.639
tmax2m       1587276000  198   282.312   280.204   281.546   278.971   281.720   281.162   280.292   277.193   280.584   281.572   281.000   281.745   281.951   281.110   280.185   279.775   278.799   281.585   280.841   282.125   282.002
tmax2m       1587297600  204   289.657   289.448   291.746   287.464   289.682   289.040   288.487   281.039   289.460   292.672   289.410   291.695   292.818   283.353   286.435   287.689   289.050   288.097   287.262   289.492   292.771
tmax2m       1587319200  210   289.513   289.665   291.280   287.429   289.365   289.284   288.551   281.760   289.333   292.929   289.442   291.470   291.475   284.134   285.829   287.594   288.637   287.959   286.938   289.573   292.000
tmax2m       1587340800  216   281.858   280.432   283.430   281.091   282.059   281.572   280.864   277.121   282.598   282.693   281.747   285.415   284.609   278.447   282.261   281.292   282.438   282.720   282.150   283.160   283.485
tmax2m       1587362400  222   280.159   279.579   282.212   278.048   281.845   277.511   277.788   275.112   280.298   280.818   277.373   282.744   282.640   275.812   279.887   279.894   279.687   281.865   279.879   280.486   282.950
tmax2m       1587384000  228   286.402   287.396   292.377   287.781   288.508   284.067   284.249   282.448   288.421   285.626   284.225   290.853   290.179   282.581   287.092   283.593   287.707   287.732   286.830   291.498   287.731
tmax2m       1587405600  234   286.363   287.391   291.704   288.737   288.565   284.098   283.392   282.025   288.043   284.963   283.458   289.839   289.829   282.521   287.095   283.650   287.144   287.718   286.749   291.868   286.958
tmax2m       1587427200  240   280.246   279.756   282.661   282.129   282.830   278.637   280.201   275.727   283.238   279.205   277.658   284.953   282.573   276.881   282.324   279.225   283.072   282.144   282.504   285.730   283.335
dd10m        1586584800    6   299.846   311.041   316.112   292.726   297.302   285.701   309.436   296.989   302.683   304.860   303.103   289.348   298.754   306.660   305.545   299.263   295.391   289.351   315.158   296.773   282.533
dd10m        1586606400   12    27.436    30.794    32.544    28.917    27.893    30.586    25.065    21.068    30.560    22.672    27.638    23.718    23.411    26.941    29.901    29.285    30.750    26.641    28.586    28.844    26.192
dd10m        1586628000   18    75.469    81.577    78.768    74.002    78.612    76.165    79.354    71.705    70.440    68.618    79.755    73.353    74.984    79.477    83.715    75.573    85.021    69.358    79.220    73.952    69.970
dd10m        1586649600   24   196.819   196.081   195.291   197.918   194.713   196.407   197.125   196.001   197.512   198.086   197.492   196.784   196.879   194.982   195.807   196.484   197.617   196.181   192.296   193.674   198.611
dd10m        1586671200   30   206.906   203.835   203.512   206.175   206.155   203.655   202.342   206.025   206.401   206.267   206.654   204.833   203.568   205.030   206.445   204.459   205.012   202.889   204.866   203.138   206.518
dd10m        1586692800   36   210.413   213.586   209.952   212.530   211.937   213.299   205.566   218.323   218.333   208.344   213.901   212.693   205.560   213.449   208.195   205.970   212.183   211.459   209.199   208.278   213.286
dd10m        1586714400   42   182.377   195.704   181.198   185.912   189.648   179.186   176.510   186.628   181.358   175.629   179.858   195.450   180.707   182.259   180.325   176.473   176.890   181.407   179.583   182.693   190.546
dd10m        1586736000   48   199.452   210.202   197.224   198.452   199.958   205.322   195.549   205.589   200.161   198.195   200.192   202.314   196.360   196.355   195.516   202.262   199.556   203.814   196.557   199.661   198.492
dd10m        1586757600   54   208.318   227.962   205.879   204.853   205.353   222.595   198.803   220.771   208.087   201.873   210.716   210.678   201.521   202.157   198.808   224.913   205.748   215.859   203.935   208.369   200.474
dd10m        1586779200   60   281.961   307.924   264.835   263.308   274.012   316.091   225.324   317.086   260.956   236.976   276.580   303.546   248.004   250.455   237.113   328.137   266.662   315.421   246.908   291.134   246.737
dd10m        1586800800   66   348.252   349.322   340.168   338.546   338.265   349.353   253.092   353.603   341.370   308.592   350.030   351.792   345.263   332.995   350.980   346.819    17.776   348.093   335.082   352.196   336.282
dd10m        1586822400   72     1.932   348.618     2.041   357.308     3.011   356.012   306.833   354.975    11.187   336.609   354.934    17.928     5.324   323.911    12.179     2.896   135.829   353.492   355.093    11.997     3.265
dd10m        1586844000   78     4.742     0.002    14.247    16.246    11.374     2.096     3.584   355.160    23.004   353.385   358.761    15.689    19.313     0.850    20.642     7.360    25.305   351.457     0.233    28.954     5.386
dd10m        1586865600   84    18.031    15.411    24.685    54.291    17.301    17.782   355.702    11.919    52.834     3.909   358.884    28.702    33.802    11.580    34.279     7.615    45.352    18.262     9.913    45.364     6.029
dd10m        1586887200   90    46.816    41.087    58.353    82.715    43.804    48.007    24.445    34.314    75.833    46.565    17.482    61.441    79.859    43.760    58.180    35.560    64.353    54.796    33.457    87.344    28.548
dd10m        1586908800   96   157.214   139.596   163.090   168.179   168.329   171.474   145.858   165.011   164.625   149.312   149.885   158.188   174.665   177.894   138.265   157.894   150.443   162.289   151.104   162.218   143.136
dd10m        1586930400  102   177.507   177.599   181.000   164.713   179.338   198.084   124.879   146.834   170.929   171.892   121.719   185.364   201.834   185.810   138.020   174.979   179.497   186.515   137.996   179.320   167.726
dd10m        1586952000  108    79.184    60.821    64.781   107.763   104.277    67.790   117.717    51.275   119.052   105.266   105.167    86.376    78.300    62.632   111.784    89.972   105.017    86.327    98.522   159.873   133.265
dd10m        1586973600  114   112.021   103.121    83.750   134.801   121.218   110.929   135.088    63.197   118.789   137.318   127.338   128.405   133.553    66.456   127.705   132.173   120.499   123.614    91.657   145.115   139.731
dd10m        1586995200  120   180.832   184.868   201.999   172.399   186.411   188.312   172.019   177.752   174.549   178.937   178.138   178.426   193.463   188.345   177.955   177.785   179.712   182.094   175.480   180.298   181.974
dd10m        1587016800  126   192.506   195.558   272.102   174.872   225.886   205.367   191.779   330.462   179.483   205.168   192.592   199.555   214.200   194.770   195.921   183.656   188.172   187.319   188.924   184.847   194.459
dd10m        1587038400  132    80.788   149.584    52.275   228.622    17.727    19.844   210.756   101.572   164.799   342.556   239.485   104.374    46.461   151.492   115.888   171.237   199.542   221.854   146.277   184.995   231.163
dd10m        1587060000  138   107.219    84.665   106.179   104.837    57.314    75.564   148.753   126.964   349.117    65.958    65.735    64.402   119.979   162.379   111.916   346.448    98.711   114.005   161.381   180.022   141.864
dd10m        1587081600  144   189.021   234.122   190.214   193.325   202.687   208.661   211.788   198.552   210.086   221.020   202.829   190.096   190.177   193.171   188.749   237.510   235.083   224.537   195.746   206.066   196.654
dd10m        1587103200  150   189.020   289.424   194.290   160.620   183.234   161.013   245.720   241.170   168.467   136.030   158.952   172.948   189.593   213.961   204.493   323.049   294.901   182.899   202.916   200.731   189.872
dd10m        1587124800  156    90.174   345.031   173.374    73.112   139.720    56.065    85.863    55.269   132.457   101.150   106.575   132.215   169.838    74.016    62.848    31.765    12.606   116.380    36.322   151.012   146.769
dd10m        1587146400  162   114.670   358.896    62.796    53.704   128.625    93.430   115.666   258.156   142.132   108.348   110.118   144.812   132.744   138.200   104.773    82.570    26.924   153.958   122.950   156.682   132.936
dd10m        1587168000  168   185.272    47.321   200.575    27.749   209.581   177.335   204.253   310.730   197.006   204.463   187.987   191.721   210.067   228.601   192.428   179.080   333.034   198.614   184.932   202.797   197.603
dd10m        1587189600  174   199.935   121.523   209.164    13.477   222.220   175.757   203.430   302.100   209.519   200.844   190.773   190.172    83.520   224.097   217.685   181.982    31.454   194.518   185.680   209.933   200.621
dd10m        1587211200  180   106.801   122.229   139.596    43.896   143.015   117.513    12.695   323.755    61.497    48.856    78.201   176.482   118.791   337.981   131.272   141.667    22.338   141.900   160.257   194.500   103.061
dd10m        1587232800  186    92.463    55.079   147.339    50.108    67.777   129.857    29.733   338.331   111.594    79.031    98.879   164.279   137.124   348.893   164.793   152.377    55.917   153.245   163.027   252.563   128.598
dd10m        1587254400  192   221.695   298.228   200.560   140.061   220.581   183.972   354.650   351.137   184.846   189.524   253.255   204.963   188.012   335.286   193.910   200.024   132.424   201.936   196.509   310.216   190.747
dd10m        1587276000  198   270.290    15.946   212.247   147.811   242.903   242.467    33.001    12.905   186.893   228.899   330.042   215.365   202.763   347.837   186.043   221.297   143.212   226.893   258.896   333.908   210.986
dd10m        1587297600  204    39.275    38.907   273.976    79.756   350.657    47.911    40.763    43.565    28.636    17.520    18.502    57.817   354.933   337.045   164.172     3.315   104.415    30.551    38.235     3.737   333.703
dd10m        1587319200  210    62.512    82.834   130.500    98.779    33.233    52.573    62.097    47.288    71.499    17.759    43.449   129.450    50.924   352.841   173.027   332.848   137.624   344.582    72.211    28.888    59.112
dd10m        1587340800  216   145.022   169.955   220.241   160.631   190.089   133.247   119.216    59.116   185.151   246.132   108.217   175.844   206.518   351.143   181.682   335.855   168.781   249.302   139.177   101.563   213.984
dd10m        1587362400  222   111.121   165.245   221.694   163.040   241.368    91.118   146.445    87.328   170.035   266.630   116.370   184.378     3.981    12.494   174.399    12.158   167.299   332.667   149.412   126.088   265.852
dd10m        1587384000  228    64.879    40.538   183.308   112.538    46.691    57.535   131.399    60.102   148.412   313.237    94.730   125.780    34.694    28.057   169.477    30.742   150.018     8.967   108.114   116.757     1.664
dd10m        1587405600  234    70.012    55.011    39.397    84.478    45.797    37.139   146.883    82.224   153.570   359.312    97.940   130.323    43.571    47.633   172.006    70.055   150.359    11.319   144.016   136.110     3.298
dd10m        1587427200  240    84.677   145.804   200.424   153.847    55.558    34.147   161.457   146.511   177.481     3.226   127.623   157.083    78.564    93.915   180.365   139.276   168.587   342.122   175.066   184.734   358.291
ff10m        1586584800    6     0.686     0.736     0.651     0.733     0.583     0.711     0.712     0.822     0.650     0.716     0.798     0.750     0.690     0.745     0.626     0.665     0.692     0.658     0.648     0.618     0.672
ff10m        1586606400   12     1.666     1.725     1.724     1.569     1.455     1.680     1.668     1.729     1.794     1.486     1.594     1.669     1.794     1.629     1.624     1.642     1.498     1.521     1.794     1.646     1.440
ff10m        1586628000   18     1.257     1.412     1.349     1.203     1.174     1.230     1.232     1.324     1.338     1.199     1.201     1.278     1.253     1.246     1.186     1.238     1.155     1.238     1.338     1.271     1.128
ff10m        1586649600   24     2.138     2.219     2.171     2.116     2.161     2.105     2.166     2.142     2.192     2.139     2.091     2.194     2.085     2.117     2.176     2.073     2.115     2.054     2.164     2.089     2.049
ff10m        1586671200   30     2.151     2.207     2.211     2.064     2.115     2.223     2.181     2.094     2.080     2.113     2.116     2.168     2.142     2.235     2.212     2.172     2.217     2.077     2.193     2.072     2.179
ff10m        1586692800   36     1.867     1.879     2.022     1.793     1.942     1.885     1.972     1.777     1.799     1.798     1.953     1.918     2.010     2.125     2.076     1.845     1.893     1.907     1.975     1.898     1.867
ff10m        1586714400   42     1.711     1.506     1.699     1.588     1.618     1.742     1.816     1.343     1.605     1.772     1.591     1.417     1.758     1.787     1.907     1.780     1.789     1.735     1.736     1.722     1.624
ff10m        1586736000   48     2.855     2.724     2.816     2.892     2.754     2.743     3.139     2.634     2.812     2.955     2.808     2.675     3.054     2.852     3.050     2.651     2.825     2.886     2.894     2.930     2.823
ff10m        1586757600   54     2.310     1.951     2.404     2.389     2.407     2.129     2.712     2.113     2.343     2.595     2.289     2.253     2.516     2.502     2.582     2.195     2.276     2.273     2.451     2.346     2.485
ff10m        1586779200   60     1.145     1.801     1.171     1.394     0.819     1.752     1.399     1.641     1.231     1.382     1.193     1.143     0.978     1.449     1.129     1.960     0.778     1.316     1.338     1.315     1.549
ff10m        1586800800   66     1.772     3.075     1.885     1.995     1.349     2.696     0.741     2.432     1.773     0.787     1.544     1.994     1.382     1.322     0.634     2.608     0.930     1.987     1.433     2.314     1.587
ff10m        1586822400   72     2.532     2.598     2.438     3.304     2.468     2.977     1.271     2.461     2.104     1.824     1.987     1.815     2.956     1.173     1.699     2.505     0.471     2.589     2.429     2.540     2.617
ff10m        1586844000   78     3.004     3.161     2.866     2.134     2.897     2.998     3.641     2.863     2.251     3.811     3.256     2.265     2.797     2.978     2.888     3.085     1.817     2.960     3.138     1.585     2.814
ff10m        1586865600   84     3.135     3.104     2.721     2.490     2.895     2.924     4.067     3.323     1.992     3.914     3.388     2.749     3.210     2.969     3.117     3.311     2.950     3.359     3.224     2.860     3.283
ff10m        1586887200   90     2.185     2.381     1.954     2.145     2.125     2.232     2.598     2.278     1.860     2.333     2.732     1.976     2.159     1.980     2.244     2.462     2.462     2.255     2.568     2.024     2.393
ff10m        1586908800   96     1.784     1.434     1.672     1.886     1.645     2.172     1.250     0.779     1.974     1.756     0.930     1.645     2.056     1.501     1.554     1.801     2.074     1.873     1.297     2.237     1.207
ff10m        1586930400  102     1.640     1.295     1.356     1.430     1.513     1.554     1.610     0.833     1.676     1.690     0.882     1.761     1.689     0.801     1.013     1.808     1.784     1.469     0.902     2.354     1.712
ff10m        1586952000  108     1.070     2.140     0.530     2.073     0.712     0.438     2.346     1.276     1.467     1.411     2.034     1.007     1.206     0.216     1.810     1.137     1.121     1.379     1.458     1.201     1.358
ff10m        1586973600  114     1.596     1.532     1.121     2.131     1.539     1.406     2.244     1.774     1.711     1.911     2.166     1.645     1.815     1.744     1.720     1.582     1.740     1.819     1.366     1.448     1.717
ff10m        1586995200  120     1.972     2.092     1.383     2.861     1.769     1.917     2.933     1.672     2.505     2.312     2.732     1.925     2.050     1.741     2.270     2.243     2.380     2.691     1.721     2.431     2.726
ff10m        1587016800  126     1.604     1.737     0.619     3.093     1.606     1.751     3.103     0.389     2.648     1.932     2.262     1.642     1.623     0.684     1.872     2.190     2.272     2.828     0.876     2.878     2.743
ff10m        1587038400  132     0.738     0.492     1.111     0.888     1.600     1.475     1.052     1.482     1.258     0.409     0.101     0.182     0.520     1.951     0.632     0.943     0.795     0.952     1.732     2.007     1.294
ff10m        1587060000  138     1.312     0.649     1.351     0.789     1.398     1.502     0.696     1.213     0.190     1.239     0.943     0.900     1.621     1.541     1.184     0.379     0.545     0.533     1.312     1.434     1.088
ff10m        1587081600  144     1.992     1.454     2.373     1.489     1.728     1.762     2.025     2.004     0.812     1.469     0.918     1.302     2.215     3.045     2.101     1.127     1.530     1.688     1.829     2.261     2.236
ff10m        1587103200  150     1.694     1.317     2.073     1.349     0.959     1.415     0.692     1.416     0.863     0.865     0.868     1.520     2.170     2.555     1.681     0.789     0.745     0.780     1.642     1.577     1.945
ff10m        1587124800  156     1.114     3.250     0.257     1.200     1.368     1.680     1.397     1.226     1.529     1.879     1.398     2.047     1.459     0.473     0.954     2.079     2.011     1.265     1.419     1.579     1.623
ff10m        1587146400  162     1.328     2.408     1.015     1.712     0.780     1.772     1.145     0.783     1.459     1.617     1.517     2.005     1.076     1.465     0.905     1.722     1.404     1.445     1.571     1.430     1.387
ff10m        1587168000  168     2.318     0.731     2.103     0.735     1.962     2.232     1.918     1.737     2.232     1.142     2.017     2.496     1.977     1.934     2.122     1.936     0.258     2.235     2.183     2.409     2.098
ff10m        1587189600  174     1.721     0.512     1.703     0.908     1.107     1.625     1.092     1.147     1.312     0.416     1.762     2.496     0.399     1.048     1.457     1.776     0.868     1.929     2.298     2.010     1.491
ff10m        1587211200  180     0.297     1.462     1.852     3.377     0.199     2.023     2.106     3.655     1.374     2.367     0.508     1.467     2.149     1.106     0.902     1.040     1.851     0.778     1.121     0.986     1.431
ff10m        1587232800  186     0.799     0.641     1.335     2.315     0.935     1.930     1.999     3.021     1.579     1.867     0.683     1.725     1.937     1.774     1.439     1.027     1.889     1.447     1.162     0.920     1.595
ff10m        1587254400  192     1.458     0.322     2.528     1.559     1.678     1.795     0.366     2.958     1.940     2.022     0.906     2.654     2.549     2.661     1.887     1.859     1.389     2.670     2.023     1.155     2.653
ff10m        1587276000  198     0.309     0.424     2.088     1.016     0.510     0.824     1.261     3.285     1.469     1.110     0.925     1.627     1.503     2.735     2.020     1.310     1.559     1.413     0.686     0.721     1.755
ff10m        1587297600  204     2.611     2.597     0.736     2.529     1.678     2.670     2.675     3.264     1.293     1.005     3.029     1.710     1.792     3.324     2.261     1.524     1.764     0.721     2.152     2.542     0.888
ff10m        1587319200  210     1.554     1.722     0.986     1.905     1.275     1.815     2.169     2.669     1.363     1.043     2.304     1.653     1.436     3.597     2.544     0.959     2.078     1.044     1.286     2.014     0.676
ff10m        1587340800  216     1.335     1.861     1.726     2.529     0.687     1.165     1.660     1.768     1.916     1.431     1.432     2.802     0.933     1.934     3.167     1.921     2.942     0.639     1.223     0.788     1.293
ff10m        1587362400  222     1.385     1.119     0.842     2.047     0.610     1.544     2.089     1.705     2.064     1.584     2.046     2.267     0.503     1.973     3.102     2.301     2.614     1.175     1.584     1.335     0.918
ff10m        1587384000  228     3.118     2.649     0.244     2.300     1.452     3.438     2.747     3.759     2.490     2.847     3.302     1.762     2.711     2.087     3.868     2.574     2.756     2.714     2.502     2.196     1.758
ff10m        1587405600  234     2.811     2.125     0.439     2.156     1.454     2.658     2.906     2.555     2.273     4.051     3.010     1.847     2.062     1.796     3.033     2.043     2.267     1.788     2.191     1.733     2.454
ff10m        1587427200  240     1.883     1.751     1.322     1.656     0.321     2.609     3.850     3.155     2.798     3.167     3.272     2.106     0.689     1.279     2.993     2.177     2.768     1.581     3.063     2.098     1.988
apcpsfc      1586584800    6     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586606400   12     0.079     0.120     0.068     0.067     0.107     0.077     0.074     0.062     0.040     0.079     0.100     0.100     0.113     0.135     0.089     0.069     0.074     0.033     0.048     0.074     0.048
apcpsfc      1586628000   18     0.558     0.552     0.422     0.598     0.734     0.439     0.609     0.466     0.291     0.639     0.512     0.629     0.595     0.471     0.588     0.545     0.567     0.371     0.433     0.446     0.545
apcpsfc      1586649600   24     0.266     0.209     0.222     0.275     0.467     0.194     0.277     0.126     0.122     0.243     0.296     0.195     0.242     0.344     0.307     0.301     0.323     0.231     0.222     0.290     0.275
apcpsfc      1586671200   30     0.498     0.418     0.402     0.375     0.824     0.659     0.401     0.535     0.367     0.332     0.479     0.327     0.328     0.376     0.443     0.575     0.290     0.397     0.445     0.492     0.349
apcpsfc      1586692800   36     0.423     0.365     0.369     0.492     0.676     0.585     0.367     0.650     0.595     0.466     0.592     0.540     0.357     0.317     0.289     0.399     0.226     0.614     0.375     0.585     0.630
apcpsfc      1586714400   42     1.115     1.128     1.038     0.888     1.761     1.468     0.895     1.150     1.247     1.021     1.089     1.302     0.853     1.184     0.817     0.810     0.725     0.976     0.971     0.776     1.430
apcpsfc      1586736000   48     0.632     0.836     0.839     0.555     0.555     0.584     0.405     0.744     0.406     0.448     0.550     0.756     0.387     0.611     0.636     0.898     0.477     0.946     0.677     0.484     0.515
apcpsfc      1586757600   54     0.593     0.643     0.435     0.263     0.539     0.949     0.070     0.444     0.063     0.103     0.778     0.642     0.167     0.107     0.025     0.950     0.441     0.428     0.389     0.163     0.053
apcpsfc      1586779200   60     0.385     0.899     0.284     0.279     0.301     0.750     0.168     0.799     0.392     0.061     0.556     0.297     0.121     0.266     0.078     0.834     0.185     0.534     0.365     0.276     0.259
apcpsfc      1586800800   66     1.589     4.666     1.762     1.473     1.092     4.097     0.662     4.416     1.789     0.542     1.750     1.864     0.827     1.486     0.491     4.048     0.853     2.318     1.979     2.791     1.518
apcpsfc      1586822400   72     2.891     2.261     2.292     4.676     1.972     2.693     1.472     2.518     1.255     1.611     2.346     3.614     3.088     0.650     1.623     2.533     0.544     2.670     4.259     4.496     4.151
apcpsfc      1586844000   78     0.519     0.244     0.471     0.545     0.593     0.619     5.619     0.397     0.148     2.002     0.681     0.401     1.073     0.393     0.970     0.707     0.025     0.371     0.646     0.371     0.932
apcpsfc      1586865600   84     0.170     0.000     0.122     0.000     0.074     0.122     0.994     0.100     0.074     0.249     0.275     0.074     0.048     0.387     0.122     0.244     0.472     0.064     0.196     0.015     0.148
apcpsfc      1586887200   90     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.148     0.000     0.000     0.000     0.000
apcpsfc      1586908800   96     0.000     0.000     0.000     0.122     0.000     0.000     0.000     0.000     0.445     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.170     0.000
apcpsfc      1586930400  102     0.048     0.000     0.254     0.153     0.000     0.000     0.000     0.000     0.175     0.000     0.000     0.129     0.026     0.079     0.096     0.000     0.000     0.100     0.000     0.244     0.000
apcpsfc      1586952000  108     0.000     0.000     0.127     0.100     0.000     0.000     0.000     0.000     0.120     0.000     0.000     0.100     0.000     0.000     0.155     0.000     0.048     0.201     0.000     0.098     0.000
apcpsfc      1586973600  114     0.170     0.000     0.440     0.196     0.000     0.048     0.000     0.000     0.418     0.000     0.000     0.147     0.000     0.003     0.208     0.171     0.074     0.166     0.000     0.256     0.010
