# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
dd10m        1586822400   96   203.841   277.713   203.436   186.515   202.085    16.322   191.930   203.947   194.689   184.343   196.905   195.249   214.381   328.665   203.112   212.743   257.422   233.067   193.810   212.194     1.613
dd10m        1586844000  102    48.001    35.359    46.998   158.565    46.314    45.411   208.617    17.225   227.929    82.890    74.424   161.207    16.141    16.638   131.441   355.061    75.528     1.198   191.477    56.152    29.497
dd10m        1586865600  108    62.942    78.915    67.921    97.716    71.993    93.002    19.412    53.732    17.745    82.855    99.138   105.297    56.825    44.809   127.465    49.986   116.146    41.393    98.759    91.826    72.295
dd10m        1586887200  114    85.211    91.023    92.332   109.232    99.285   116.442    42.813    76.487    53.801   111.697   117.326   118.810    87.646    68.996   129.172    82.162   120.923    76.609   105.779   111.013    93.525
dd10m        1586908800  120   156.939   153.812   153.565   146.511   149.001   170.064    87.182   158.692   127.373   167.091   156.336   157.362   149.337   149.244   157.015   154.141   168.094   150.223   140.960   152.274   161.576
dd10m        1586930400  126   159.413   153.682   158.382   153.132   154.242   175.325   103.532   167.268   150.891   169.164   157.668   164.546   157.127   172.659   168.513   144.752   172.920   156.665   152.646   159.943   175.955
dd10m        1586952000  132   152.740   146.053   152.622   146.509   142.200   161.650   115.253   157.106   149.603   142.555   140.442   151.860   149.106   135.109   140.914   140.626   164.850   153.347   152.250   157.782   121.188
dd10m        1586973600  138   156.081   157.934   160.126   164.848   156.696   167.393   114.642   161.357   161.112   160.369   150.367   177.934   156.371   147.267   150.408   131.403   157.055   149.207   153.990   165.825   152.442
dd10m        1586995200  144   177.667   183.230   183.268   195.376   185.757   183.610   166.829   189.205   181.620   188.260   177.695   188.961   185.239   194.320   176.060   166.885   184.529   181.008   173.668   183.312   179.264
dd10m        1587016800  150   184.800   184.396   192.025   227.431   200.879   176.274   176.750   201.962   192.040   206.988   195.972   196.912   186.339   255.300   169.579   168.125   200.221   183.345   349.506   176.278   205.745
dd10m        1587038400  156   216.439   187.489   196.698   243.159   294.480   198.691   121.081   165.733   177.092   153.658   219.417   136.703   202.350    90.617   164.408   179.525   209.102   167.847   346.135   209.758   233.215
dd10m        1587060000  162   163.078   196.735   176.868   196.356   105.730   203.387   146.610   165.992   172.226   123.380   151.333   146.412   226.329   121.657   168.479   186.001    85.981   164.117   336.100   260.840   302.515
dd10m        1587081600  168   205.757   189.789   195.866   227.011   182.451   215.088   206.925   187.957   201.711   184.825   188.138   188.624   236.172   210.010   193.586   197.958   184.981   186.160   343.779   279.430   281.513
dd10m        1587103200  174   192.930   197.647   198.698   217.137   171.594   301.848   218.945   191.800   182.396   184.537   199.689   218.915   318.263   231.912   194.200   201.303   213.610   191.733   357.476   287.621   300.918
dd10m        1587124800  180   158.465   233.816   164.605   223.005   144.398    79.529    47.216   198.005   173.834   147.757   169.186   133.391     6.002    58.649   213.909   312.883   126.711   295.141    56.727   310.756     8.338
dd10m        1587146400  186   134.924   242.403   163.899   178.553   151.542   114.000   136.064   190.241   168.849   143.468   173.434   131.430    19.341   111.575   170.608   123.937   142.010   116.104   126.878    18.138    81.794
dd10m        1587168000  192   186.393   240.521   191.096   194.449   180.452   171.622   197.971   198.812   181.432   185.028   221.116   187.810   191.026   188.390   200.512   203.872   193.311   173.760   190.367   184.259   168.944
dd10m        1587189600  198   182.818   248.426   187.827   194.068   184.058   157.624   185.927   249.115   193.255   181.119   204.249   205.778   161.651   189.567   189.263   157.347   193.485   180.705   194.443   192.436   163.247
dd10m        1587211200  204   209.150   303.567   199.486   193.124   180.598   153.213   177.284   323.355   191.318   139.930    72.032   325.379   108.305    91.041   131.068    84.155   181.879   156.592   131.831     5.979    83.658
dd10m        1587232800  210   228.366   328.879   271.971   191.561   173.138   158.323   145.411   345.734   112.443   165.111   134.796    32.689    84.341   123.937   134.778   129.329   253.237   161.453   111.837    52.350    98.585
dd10m        1587254400  216   246.993   295.577   199.765   201.142   212.315   180.904   187.644   321.501   214.167   201.923   192.403   196.113   187.588   197.251   183.079   189.230   304.328   191.065   196.217     6.095   186.565
dd10m        1587276000  222   311.156   221.694   225.014   248.749   196.973   180.372   199.683   226.765   261.021   213.625   222.900   194.165   181.530   211.227   192.529   212.676   333.088   214.363   202.480    11.813   215.387
dd10m        1587297600  228     1.411   305.873   339.315   286.855   165.716   155.159   162.001   286.443    27.266   339.138   208.268   256.111    31.796    18.153   193.473    82.360     2.444   353.196    61.261    22.161    42.056
dd10m        1587319200  234    23.311   344.348    17.750   318.234   141.735   165.394   156.991   304.051    22.911    10.255   296.953    94.279    98.658    27.241   178.570   111.816   357.868   142.039    97.411    45.728   347.696
dd10m        1587340800  240   124.867   232.400   354.824   306.515   209.165   181.379   195.959   294.238    91.006   303.405   204.221   160.520   173.385   192.119   195.904   181.736   350.414   198.916   204.854   139.099   280.914
ff10m        1586498400    6     1.119     0.993     1.110     1.098     1.246     1.162     1.097     1.080     1.107     1.191     0.957     1.147     1.269     1.079     1.094     1.082     1.155     1.207     0.954     1.118     1.214
ff10m        1586520000   12     0.738     0.781     0.706     0.546     0.539     0.816     0.886     0.856     1.031     1.056     0.752     0.657     0.745     0.700     0.814     0.652     0.627     0.662     0.628     0.685     0.799
ff10m        1586541600   18     1.228     1.398     1.323     0.852     0.998     1.220     1.178     1.228     1.406     1.385     1.158     1.182     1.127     1.304     1.465     1.095     1.330     1.227     1.229     1.214     1.126
ff10m        1586563200   24     0.102     0.245     0.485     0.873     0.807     0.119     0.399     0.176     0.106     0.399     0.154     0.403     0.162     0.549     0.861     0.249     0.081     0.183     0.201     0.482     0.385
ff10m        1586584800   30     1.229     1.284     1.261     0.529     0.107     1.125     1.349     1.390     1.255     1.159     1.220     1.267     1.203     1.277     1.073     1.180     1.056     0.816     1.244     0.263     1.069
ff10m        1586606400   36     1.449     1.452     1.551     1.403     1.156     1.231     1.618     1.639     1.702     1.161     1.577     1.623     1.619     1.526     1.003     1.413     1.314     1.155     1.409     1.290     1.369
ff10m        1586628000   42     1.248     1.234     1.279     1.253     1.184     1.180     1.302     1.380     1.348     1.065     1.237     1.366     1.221     1.217     0.982     1.154     1.190     1.092     1.323     1.131     1.056
ff10m        1586649600   48     2.191     2.177     2.225     2.227     2.168     2.343     2.152     2.028     2.179     2.220     2.145     2.151     1.992     2.192     2.279     2.043     2.223     2.135     2.323     2.029     2.159
ff10m        1586671200   54     2.175     2.053     2.246     2.257     2.135     2.294     2.240     2.029     2.182     2.290     2.200     2.139     2.017     2.269     2.100     2.097     2.200     2.055     2.287     2.089     2.172
ff10m        1586692800   60     1.924     1.801     1.781     2.111     1.971     2.075     1.905     1.564     1.792     2.013     2.115     1.663     1.708     1.793     1.649     1.899     2.001     1.717     2.222     1.915     1.870
ff10m        1586714400   66     1.791     1.799     1.733     1.252     1.781     1.605     1.843     1.752     1.589     1.769     1.727     1.506     1.882     1.692     1.777     1.796     1.748     1.910     2.206     1.980     1.647
ff10m        1586736000   72     3.128     3.069     3.055     3.042     2.930     2.770     3.440     2.821     3.065     3.182     3.064     2.994     3.269     2.940     3.264     3.257     2.995     3.164     3.383     3.338     3.034
ff10m        1586757600   78     2.819     2.604     2.757     3.210     2.586     2.494     3.174     2.691     2.926     3.064     2.784     2.633     2.872     2.691     3.121     3.089     2.807     2.719     2.732     2.805     2.932
ff10m        1586779200   84     1.665     1.055     1.297     2.331     1.548     0.570     2.778     1.650     1.954     1.891     1.691     2.391     1.671     1.389     2.123     2.304     1.700     1.249     2.263     1.786     1.927
ff10m        1586800800   90     0.520     0.178     0.736     1.485     0.457     0.996     1.219     0.372     1.061     1.151     0.665     0.818     0.179     0.129     0.697     0.714     0.413     0.325     1.212     0.758     0.395
ff10m        1586822400   96     1.832     0.527     1.556     2.454     1.493     1.218     2.637     1.755     2.404     2.245     0.715     2.277     1.448     0.619     1.603     2.012     0.441     1.741     2.399     1.301     1.278
ff10m        1586844000  102     0.409     1.946     0.908     1.176     1.399     2.218     1.504     1.760     1.099     1.014     1.963     1.364     1.981     2.534     1.922     1.742     1.551     2.064     1.591     2.246     2.360
ff10m        1586865600  108     3.351     3.017     3.520     3.126     3.283     2.758     2.890     3.273     4.167     3.624     2.992     2.960     3.353     3.074     2.923     3.311     2.614     3.633     2.691     3.372     2.602
ff10m        1586887200  114     2.699     2.423     2.961     3.019     2.763     2.405     4.006     2.581     3.358     2.831     2.548     2.795     3.145     2.814     2.396     2.976     2.541     3.174     3.178     2.607     2.139
ff10m        1586908800  120     3.028     2.712     3.295     3.741     2.757     3.222     2.622     2.716     2.705     3.152     2.810     3.762     3.112     2.262     2.893     3.281     3.268     3.280     4.063     3.316     2.309
ff10m        1586930400  126     2.881     2.768     3.377     3.851     2.661     3.511     3.306     2.468     3.057     2.060     2.440     3.970     2.630     2.275     2.631     2.597     2.969     2.831     4.313     3.164     1.828
ff10m        1586952000  132     3.467     3.639     2.957     3.169     2.572     3.350     3.887     2.760     3.748     3.108     3.192     4.203     2.908     2.012     2.011     3.080     2.183     3.129     4.185     3.600     1.758
ff10m        1586973600  138     2.833     3.046     3.396     1.634     2.555     3.339     2.820     2.827     3.578     2.664     3.291     3.134     2.580     1.894     2.050     1.993     2.828     2.390     2.360     3.409     2.742
ff10m        1586995200  144     4.073     3.795     4.585     2.197     3.559     4.163     2.670     3.533     4.421     3.501     4.167     3.363     3.750     2.146     2.507     3.092     4.229     3.071     1.456     4.616     3.655
ff10m        1587016800  150     3.459     4.087     3.693     1.528     2.966     3.969     1.709     1.878     3.515     2.495     3.446     2.464     3.814     0.572     2.188     3.444     2.195     2.499     1.116     4.490     3.357
ff10m        1587038400  156     2.189     3.923     2.267     0.775     1.611     3.128     1.639     2.088     2.908     0.660     0.725     1.303     3.335     0.999     2.541     2.588     1.233     1.799     1.349     3.765     1.546
ff10m        1587060000  162     1.059     2.679     1.572     0.741     1.205     1.117     1.467     1.584     3.554     0.893     1.431     1.768     1.269     1.350     2.523     2.005     0.570     1.014     1.821     1.995     0.745
ff10m        1587081600  168     2.041     3.194     2.714     2.059     2.194     2.126     2.017     3.002     3.588     2.293     2.585     2.228     1.729     1.748     3.429     2.504     2.213     2.006     1.618     1.983     1.652
ff10m        1587103200  174     1.565     2.774     2.138     1.991     2.182     0.607     1.219     2.584     2.817     2.339     2.492     1.367     0.957     0.933     2.689     2.038     1.678     1.845     1.224     1.568     0.966
ff10m        1587124800  180     0.837     2.242     1.869     1.543     2.220     1.772     0.879     2.560     4.391     1.354     1.490     1.099     1.907     1.936     1.835     0.292     1.414     0.540     1.812     2.072     2.619
ff10m        1587146400  186     1.371     1.053     1.334     1.247     2.373     1.764     1.459     2.005     3.719     0.824     1.288     0.995     1.277     1.510     1.399     1.062     1.414     1.539     1.465     1.870     1.865
ff10m        1587168000  192     2.629     2.449     3.380     2.807     3.435     2.409     2.212     2.612     3.699     2.080     1.982     2.490     1.009     2.223     2.678     0.935     2.793     2.314     2.083     1.491     2.128
ff10m        1587189600  198     2.648     1.585     2.603     2.396     3.299     2.413     1.908     1.666     2.628     1.680     1.507     2.079     1.137     1.706     2.019     1.391     2.435     2.238     1.711     1.349     1.987
ff10m        1587211200  204     1.960     2.926     1.595     1.814     2.895     3.766     1.248     1.575     1.241     1.938     1.204     0.330     0.892     1.403     1.672     1.387     1.328     2.487     0.917     0.637     1.805
ff10m        1587232800  210     0.778     2.868     0.535     1.088     2.437     2.832     1.443     1.908     0.480     1.243     1.272     0.906     1.244     1.017     1.906     1.715     1.469     2.439     0.903     0.826     1.739
ff10m        1587254400  216     1.705     1.362     1.650     2.408     2.267     3.071     2.706     1.629     1.728     2.358     2.562     0.872     1.569     1.888     3.212     2.818     0.905     2.974     1.709     0.530     2.109
ff10m        1587276000  222     1.302     1.352     2.069     1.345     2.359     2.571     2.121     1.520     1.094     2.124     1.967     0.838     1.334     1.615     2.992     1.120     0.963     1.975     1.047     2.213     1.158
ff10m        1587297600  228     2.564     1.101     2.547     0.722     0.756     2.548     1.201     1.877     1.286     1.143     1.283     0.530     0.936     0.902     1.941     1.296     1.278     1.306     1.037     3.874     1.192
ff10m        1587319200  234     1.916     1.644     1.777     1.083     1.070     2.683     1.268     1.372     1.831     0.403     0.856     0.558     1.149     1.405     1.224     0.372     1.257     1.490     0.964     2.841     2.568
ff10m        1587340800  240     0.946     2.283     2.830     1.313     1.212     2.920     2.546     2.237     0.983     0.954     1.660     1.886     2.429     1.314     2.832     2.076     1.598     1.660     1.200     1.339     1.859
apcpsfc      1586498400    6     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586520000   12     0.048     0.048     0.048     0.048     0.000     0.048     0.037     0.048     0.048     0.048     0.074     0.000     0.048     0.000     0.000     0.048     0.048     0.000     0.048     0.000     0.074
apcpsfc      1586541600   18     0.170     0.170     0.184     0.217     0.170     0.217     0.170     0.170     0.170     0.170     0.318     0.170     0.170     0.124     0.112     0.217     0.160     0.256     0.217     0.170     0.509
apcpsfc      1586563200   24     0.015     0.048     0.020     0.027     0.012     0.020     0.000     0.027     0.012     0.012     0.048     0.017     0.020     0.010     0.003     0.015     0.015     0.000     0.012     0.015     0.056
apcpsfc      1586584800   30     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.010     0.000     0.000     0.014     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014
apcpsfc      1586606400   36     0.125     0.196     0.110     0.161     0.093     0.126     0.148     0.135     0.122     0.149     0.196     0.135     0.196     0.142     0.091     0.152     0.126     0.088     0.068     0.158     0.183
apcpsfc      1586628000   42     1.129     1.273     0.805     1.257     1.154     0.916     0.864     0.801     0.535     1.357     1.239     0.636     1.092     1.112     1.060     1.138     1.124     0.994     0.479     0.861     1.462
apcpsfc      1586649600   48     1.391     1.608     0.964     1.104     1.633     0.821     0.512     0.545     0.466     1.531     1.274     0.495     0.738     1.006     1.527     1.162     1.358     0.769     0.636     0.339     1.926
apcpsfc      1586671200   54     0.987     1.038     0.949     0.366     0.801     0.496     0.817     1.438     0.812     0.394     1.183     1.164     0.921     0.524     0.848     1.128     0.626     0.889     0.812     1.278     0.629
apcpsfc      1586692800   60     0.100     0.271     0.148     0.052     0.124     0.043     0.075     0.789     0.249     0.023     0.170     0.397     0.295     0.049     0.137     0.170     0.034     0.167     0.070     0.461     0.053
apcpsfc      1586714400   66     0.447     0.509     0.597     0.721     0.567     0.922     0.385     1.335     0.673     0.353     0.756     0.803     0.400     0.591     0.663     0.512     0.373     0.265     0.557     0.611     0.470
apcpsfc      1586736000   72     0.086     0.237     0.211     0.259     0.411     0.205     0.059     0.947     0.245     0.341     0.300     0.216     0.067     0.165     0.234     0.143     0.177     0.093     0.047     0.016     0.660
apcpsfc      1586757600   78     0.034     0.072     0.083     0.050     0.129     0.099     0.026     0.081     0.114     0.006     0.135     0.465     0.015     0.194     0.055     0.010     0.089     0.097     0.001     0.035     0.061
apcpsfc      1586779200   84     0.065     0.023     0.057     0.000     0.133     0.174     0.000     0.000     0.009     0.000     0.026     0.035     0.023     0.009     0.010     0.000     0.191     0.235     0.051     0.083     0.160
apcpsfc      1586800800   90     0.703     0.885     0.428     0.320     0.401     1.227     0.332     0.245     0.218     0.037     0.132     0.707     0.290     0.605     0.413     0.223     1.516     1.618     0.772     0.888     1.031
apcpsfc      1586822400   96     0.433     1.532     0.386     0.209     0.511     1.679     0.404     0.383     0.263     0.043     0.089     0.377     0.393     0.726     0.287     0.567     0.435     0.470     0.352     1.136     0.581
apcpsfc      1586844000  102     0.000     0.136     0.009     0.000     0.438     0.184     0.112     0.357     0.021     0.692     0.287     0.020     0.053     0.259     0.009     0.016     0.009     0.070     0.000     0.232     0.480
apcpsfc      1586865600  108     0.196     0.511     0.409     0.236     0.898     0.143     1.247     1.164     1.255     0.314     0.854     0.079     0.594     0.517     0.000     0.637     0.053     0.626     0.057     1.034     0.356
apcpsfc      1586887200  114     0.572     2.045     0.577     1.280     1.162     0.232     2.883     1.846     0.476     0.587     1.156     0.390     0.069     0.053     0.710     0.184     0.158     0.509     0.428     2.122     1.298
