# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
apcpsfc      1587168000  120     0.052     0.454     0.196     0.349     0.984     1.194     0.486     0.139     0.163     0.164     0.004     0.000     0.271     0.196     0.044     0.030     0.083     0.018     0.295     0.300     0.321
apcpsfc      1587189600  126     0.026     0.000     0.000     0.074     0.323     0.026     0.000     0.072     0.026     0.026     0.000     0.000     0.083     0.074     0.000     0.000     0.009     0.000     0.000     0.000     0.000
apcpsfc      1587211200  132     0.026     0.026     0.206     0.079     0.026     0.043     0.537     0.000     0.527     0.084     0.725     0.026     1.341     0.000     0.325     0.176     0.000     0.003     0.126     0.088     0.005
apcpsfc      1587232800  138     1.413     0.029     0.793     0.567     0.053     0.770     5.804     0.565     1.485     0.679     5.754     0.158     2.252     0.008     2.165     7.029     1.250     0.066     1.630     1.502     2.144
apcpsfc      1587254400  144     0.328     0.000     0.105     0.160     0.258     0.000     3.782     1.701     0.048     0.053     5.170     0.755     0.301     0.003     0.024     4.887     0.371     0.000     0.586     0.216     0.122
apcpsfc      1587276000  150     0.079     0.000     0.111     0.211     0.254     0.000     1.634     2.063     0.000     0.032     3.443     0.459     0.402     0.000     0.018     0.000     0.026     0.000     0.300     0.175     0.096
apcpsfc      1587297600  156     1.059     0.000     0.481     0.079     1.855     0.253     0.723     0.333     0.000     0.000     2.797     1.164     0.096     0.000     0.016     0.618     0.853     0.000     0.586     0.306     1.898
apcpsfc      1587319200  162     1.408     0.000     0.797     0.000     7.683     0.335     5.766     0.555     0.000     0.000    10.963     3.524     0.000     0.000     0.013     3.204     1.341     0.000     1.671     0.035     2.003
apcpsfc      1587340800  168     0.608     0.000     0.296     0.000     2.831     0.000     9.321     1.030     0.000     0.000     4.110     0.279     0.000     0.000     0.005     2.370     0.292     0.000     2.279     0.233     0.048
apcpsfc      1587362400  174     0.333     0.000     0.049     0.000     0.375     0.000     5.766     2.661     0.000     0.048     7.263     0.035     0.000     0.000     0.005     0.488     3.026     0.000     4.805     0.499     0.175
apcpsfc      1587384000  180     0.105     0.004     0.038     0.000     0.322     0.000     2.538     2.629     0.069     0.000    11.265     0.018     0.001     0.000     0.000     0.048     1.754     0.000     6.071     0.206     0.100
apcpsfc      1587405600  186     0.210     0.065     0.016     0.000     0.408     0.000     1.135     2.832     0.175     0.021     6.779     0.205     0.000     0.000     0.014     0.000     4.338     0.000     6.542     0.078     0.116
apcpsfc      1587427200  192     0.227     0.595     0.018     0.000     0.362     0.000     0.153     0.678     0.026     0.079     5.646     0.148     0.026     0.000     0.003     0.000     8.828     0.000     3.666     0.179     0.029
apcpsfc      1587448800  198     0.039     0.401     0.000     0.000     0.005     0.000     0.434     0.339     0.018     0.003     2.293     0.075     0.000     0.000     0.025     0.000     8.907     0.000     2.890     0.072     0.000
apcpsfc      1587470400  204     0.000     1.346     0.000     0.000     0.011     0.000     0.339     0.366     0.000     0.141     2.899     0.125     0.000     0.000     0.000     0.000     7.131     0.556     0.778     0.344     0.026
apcpsfc      1587492000  210     0.325     4.660     0.007     0.020     0.013     0.003     0.815     1.106     0.164     0.261     4.389     0.614     0.013     0.000     0.703     0.000     7.285     2.669     1.001     0.258     0.354
apcpsfc      1587513600  216     0.763     2.392     0.087     0.042     0.023     0.003     0.362     0.103     0.059     0.130     2.076     0.289     0.192     0.000     4.974     0.000     6.742     0.910     0.684     0.026     0.016
apcpsfc      1587535200  222     1.766     0.250     0.467     0.052     0.399     0.000     0.026     0.177     0.000     0.026     2.406     0.126     0.938     0.000     4.063     0.000     4.503     0.330     0.128     0.071     0.000
apcpsfc      1587556800  228     1.462     0.392     1.107     0.128     1.122     0.000     0.000     0.309     0.005     0.004     1.870     0.227     0.638     0.000     2.003     0.045     3.405     1.423     0.212     0.651     0.000
apcpsfc      1587578400  234     2.893     2.008     2.937     0.895     1.677     0.021     0.000     1.178     0.198     0.016     1.561     0.285     0.890     0.000     2.927     0.962     6.416     8.172     0.183     0.631     0.029
apcpsfc      1587600000  240     1.374     1.069     2.287     0.769     0.565     0.000     0.000     1.148     0.005     0.000     0.276     0.038     0.174     0.382     0.979     2.729     5.424     4.172     0.562     0.088     0.010
tmp2m        1586757600    6   275.028   275.035   274.923   275.058   275.080   275.329   274.894   275.070   274.894   274.899   275.225   274.985   275.047   274.992   274.844   275.333   275.185   274.930   275.123   275.340   275.118
tmp2m        1586779200   12   282.277   281.571   282.673   282.334   282.038   281.880   282.669   281.955   282.854   282.550   282.171   282.416   282.901   282.410   282.851   282.223   282.699   282.303   282.137   282.325   282.307
tmp2m        1586800800   18   276.552   276.399   276.526   276.276   276.608   276.255   276.553   276.682   276.490   276.540   276.588   276.531   276.592   276.436   276.673   276.255   276.798   276.301   276.283   276.856   276.364
tmp2m        1586822400   24   271.182   271.312   271.171   270.881   271.468   270.426   271.127   272.241   271.519   271.429   271.462   271.378   271.495   271.039   271.550   270.576   272.509   271.131   271.010   272.067   270.422
tmp2m        1586844000   30   267.846   268.173   267.613   267.519   268.095   267.253   267.194   269.014   268.962   267.664   268.147   268.091   268.682   268.216   268.552   267.599   268.863   267.286   267.548   268.582   267.284
tmp2m        1586865600   36   273.883   274.648   273.374   273.763   273.777   273.162   272.279   275.173   275.389   273.300   274.041   273.391   275.079   274.426   274.558   273.500   274.149   273.261   272.805   274.969   273.431
tmp2m        1586887200   42   269.097   269.550   268.841   268.911   269.001   268.614   267.941   269.885   270.154   268.899   269.178   268.994   270.154   269.280   269.604   268.987   269.388   268.717   268.180   269.577   268.836
tmp2m        1586908800   48   262.647   264.864   261.286   264.149   262.782   264.397   260.531   264.775   264.425   261.862   264.080   260.769   265.628   263.198   264.179   261.256   264.177   261.867   260.449   264.434   262.743
tmp2m        1586930400   54   271.242   271.792   270.522   271.425   271.185   270.907   270.277   272.070   272.117   270.810   271.168   270.569   272.067   271.139   271.884   270.636   271.535   270.779   270.394   271.817   270.651
tmp2m        1586952000   60   282.150   283.309   281.575   282.421   282.578   281.747   280.795   283.276   283.631   281.840   282.304   281.455   282.733   282.583   282.346   281.384   282.044   281.725   281.340   283.040   281.812
tmp2m        1586973600   66   274.823   274.611   274.750   275.204   275.194   275.418   273.833   274.852   275.639   274.761   274.993   274.957   274.763   274.967   274.879   275.009   275.391   274.212   274.752   275.477   275.240
tmp2m        1586995200   72   273.349   273.572   272.982   273.419   273.504   273.078   272.576   273.761   274.042   273.213   273.341   273.343   273.497   273.454   273.488   273.144   273.571   273.244   273.234   273.371   273.092
tmp2m        1587016800   78   275.770   276.444   275.579   275.587   275.544   275.606   275.598   276.262   276.173   275.833   275.392   275.779   276.232   275.910   276.053   275.408   275.598   276.108   275.754   275.333   275.344
tmp2m        1587038400   84   285.335   284.664   283.928   286.284   285.921   286.009   285.594   284.695   286.685   285.948   286.311   285.576   286.096   286.174   285.466   286.043   286.249   285.775   285.596   286.575   285.841
tmp2m        1587060000   90   277.339   278.515   277.717   277.966   278.299   277.545   277.601   277.931   278.421   276.982   278.224   277.517   277.632   277.699   277.892   277.368   277.651   277.989   277.984   277.156   276.206
tmp2m        1587081600   96   275.121   275.483   275.302   275.749   275.866   276.234   275.085   276.351   276.363   275.231   276.401   276.025   275.812   276.657   275.111   274.728   275.168   274.920   275.059   276.098   274.553
tmp2m        1587103200  102   277.000   276.996   276.742   276.844   276.650   276.397   276.866   276.754   277.375   277.309   277.062   276.503   277.651   277.100   277.429   277.767   277.509   277.125   277.077   277.652   277.868
tmp2m        1587124800  108   284.695   283.034   282.386   283.330   278.646   282.801   285.614   282.194   283.883   283.725   284.844   283.547   283.850   282.158   284.986   288.283   284.901   285.340   282.354   284.488   285.461
tmp2m        1587146400  114   277.901   277.514   277.546   277.286   274.543   277.938   278.296   277.080   278.107   277.695   278.257   277.733   277.969   276.553   278.384   279.406   278.293   278.476   277.182   277.869   279.072
tmp2m        1587168000  120   274.435   274.236   274.940   275.032   271.222   274.610   274.194   275.070   275.333   275.433   273.979   273.845   276.040   273.605   275.676   276.267   276.272   274.808   275.105   274.779   276.828
tmp2m        1587189600  126   276.379   273.741   275.626   275.328   270.262   275.125   277.291   275.127   275.922   276.153   277.630   277.001   276.377   273.635   277.379   279.059   276.632   276.975   275.297   276.893   277.744
tmp2m        1587211200  132   286.408   281.852   283.728   283.449   277.712   285.687   283.500   285.601   283.876   284.480   284.240   286.329   281.181   283.443   286.216   287.989   286.215   286.123   284.703   286.201   287.578
tmp2m        1587232800  138   277.813   274.388   277.161   277.050   272.886   277.239   278.824   277.497   276.844   277.541   279.011   278.220   277.756   276.054   278.517   280.744   279.126   278.577   277.523   278.906   279.158
tmp2m        1587254400  144   275.350   268.986   272.611   273.152   270.198   273.234   276.375   275.841   270.888   274.775   277.551   276.536   274.597   270.133   275.321   278.073   277.418   274.174   275.327   276.514   277.531
tmp2m        1587276000  150   276.654   273.145   274.305   274.395   272.160   275.457   276.923   274.660   271.632   274.727   277.650   276.433   273.021   273.304   276.608   279.753   277.918   277.328   275.511   274.815   278.709
tmp2m        1587297600  156   282.751   281.342   280.858   281.200   277.449   283.492   282.726   280.522   281.133   282.984   281.818   281.112   278.838   284.465   284.581   288.836   284.725   286.485   281.882   279.175   283.417
tmp2m        1587319200  162   277.637   273.249   274.703   274.486   273.941   276.787   278.015   276.186   273.995   275.553   278.453   276.957   273.077   275.698   276.409   282.097   281.037   277.879   277.236   273.254   280.160
tmp2m        1587340800  168   273.616   268.174   270.472   269.470   270.245   274.331   275.955   273.331   268.766   271.336   276.759   271.544   267.816   270.716   271.181   278.999   278.122   274.417   274.655   270.068   277.078
tmp2m        1587362400  174   271.037   271.599   269.766   270.679   269.773   275.004   275.300   272.016   270.648   272.324   275.760   270.089   270.608   273.953   272.237   276.479   278.016   276.560   274.159   269.958   278.587
tmp2m        1587384000  180   276.963   280.475   277.407   279.827   274.772   284.395   280.864   275.703   279.003   279.635   276.063   277.550   278.961   283.346   281.400   281.430   282.772   285.926   276.845   275.265   286.224
tmp2m        1587405600  186   271.270   273.497   271.421   274.469   270.271   277.010   278.257   272.997   273.194   273.040   273.898   270.357   273.469   275.406   274.913   274.099   278.218   278.066   274.787   270.079   281.282
tmp2m        1587427200  192   267.283   269.883   266.646   268.799   267.019   270.380   275.205   270.083   268.626   268.525   272.376   267.445   269.169   269.006   269.730   269.164   276.099   274.221   271.772   267.218   277.415
tmp2m        1587448800  198   269.081   271.992   269.819   271.329   268.806   273.698   277.432   272.973   271.599   269.050   273.438   269.622   271.491   272.284   270.910   271.484   273.618   277.089   273.072   268.148   278.560
tmp2m        1587470400  204   278.787   279.305   279.797   280.543   278.431   283.858   284.374   279.383   281.648   276.040   277.067   278.796   281.396   282.217   278.981   280.342   273.799   286.742   279.306   275.291   287.360
tmp2m        1587492000  210   273.889   274.942   273.932   274.948   273.082   277.354   280.767   276.475   275.624   271.075   275.590   274.200   275.460   276.262   272.532   274.737   271.617   280.696   277.489   270.510   281.360
tmp2m        1587513600  216   270.632   271.621   269.908   268.670   271.257   271.370   277.362   269.483   270.894   266.525   273.576   268.191   272.405   269.524   268.698   268.199   270.160   276.862   273.599   266.210   275.206
tmp2m        1587535200  222   271.138   272.561   273.393   271.384   274.345   275.454   277.944   273.028   273.852   269.561   274.237   272.178   271.766   273.312   268.674   269.762   270.689   277.638   275.882   269.434   277.406
tmp2m        1587556800  228   277.259   280.602   279.673   280.486   280.350   285.371   287.543   277.985   285.186   279.413   279.031   280.323   277.985   283.777   274.655   278.342   273.595   283.408   281.157   277.198   286.557
tmp2m        1587578400  234   275.044   277.259   275.556   274.462   276.977   277.568   280.934   273.511   276.984   273.693   276.639   274.758   273.030   276.381   272.618   272.729   271.567   279.049   276.724   271.896   279.582
tmp2m        1587600000  240   272.351   273.415   271.617   269.860   272.291   271.898   275.406   269.593   271.431   267.757   273.267   269.033   267.076   271.466   267.704   268.742   267.717   277.379   272.315   267.700   274.903
tcdcclm      1586757600    6     6.846     7.098     6.829     6.957     6.658     7.017     6.873     7.178     7.217     7.003     7.029     7.098     7.091     6.997     6.860     6.741     6.827     7.127     7.045     6.984     6.894
tcdcclm      1586779200   12     6.907     7.216     5.718     3.417     7.469     7.144     6.154     7.083     4.899     5.931     6.181     7.111     6.326     5.680     5.402     7.113     6.096     5.964     7.641     6.826     7.238
tcdcclm      1586800800   18     5.940     6.269     6.257     5.712     7.096     6.377     5.483     6.477     4.704     5.634     6.339     5.545     5.630     5.227     5.118     5.629     5.264     5.570     5.916     5.704     6.183
tcdcclm      1586822400   24     6.766     6.731     7.148     6.773     7.285     6.844     6.968     6.634     6.528     7.094     7.049     6.842     6.951     6.684     6.839     7.123     7.064     7.299     7.092     6.872     6.854
tcdcclm      1586844000   30     5.214     5.230     5.441     5.333     5.227     5.226     5.756     5.348     5.014     5.970     5.205     5.253     5.304     5.298     4.960     5.445     5.403     5.812     5.371     5.390     5.316
tcdcclm      1586865600   36     3.809     3.066     4.810     4.232     4.572     4.347     5.546     3.206     2.811     4.983     3.912     5.051     2.964     3.787     3.049     4.155     4.543     4.691     5.373     2.166     4.217
tcdcclm      1586887200   42     0.123     0.117     0.894     0.330     0.561     0.628     1.782     0.117     0.067     1.633     0.274     2.955     0.067     0.198     0.108     0.807     0.295     1.942     2.054     0.036     0.806
tcdcclm      1586908800   48     0.038     0.046     0.392     0.067     0.256     0.067     0.478     0.038     0.021     0.532     0.067     1.120     0.046     0.067     0.067     0.358     0.105     0.642     0.639     0.046     0.294
tcdcclm      1586930400   54     0.139     0.084     0.214     0.447     0.193     0.156     0.650     0.208     0.328     0.186     0.317     0.052     0.165     0.145     0.153     0.167     0.241     0.072     0.363     0.131     0.090
tcdcclm      1586952000   60     1.463     1.053     1.542     2.460     1.793     1.337     2.366     1.355     1.963     0.252     1.634     0.614     0.532     1.368     0.471     1.441     1.220     1.237     2.064     0.804     0.386
tcdcclm      1586973600   66     1.767     1.756     1.189     2.337     2.649     2.312     2.274     1.683     1.984     1.043     1.435     1.844     1.730     2.260     0.486     1.479     1.233     1.652     1.985     0.499     2.106
tcdcclm      1586995200   72     1.467     0.841     1.195     2.304     2.705     2.556     2.287     1.521     0.773     1.602     2.024     3.483     2.210     1.488     2.413     1.884     1.290     2.225     1.781     0.841     1.933
tcdcclm      1587016800   78     0.906     0.244     0.306     1.929     0.707     2.555     3.650     1.019     0.504     2.476     1.443     3.371     2.310     0.781     2.797     1.306     1.147     1.423     2.091     0.275     0.457
tcdcclm      1587038400   84     0.969     1.386     2.067     0.368     0.409     0.453     2.066     1.424     1.327     0.511     0.896     1.317     1.648     0.438     1.733     1.719     1.564     2.089     0.842     0.115     4.132
tcdcclm      1587060000   90     5.646     6.593     5.786     5.726     5.582     5.295     5.770     6.695     6.696     5.814     6.290     6.064     5.674     6.491     6.691     7.099     6.819     6.968     5.939     4.497     5.804
tcdcclm      1587081600   96     3.706     4.684     6.171     5.196     7.595     6.715     6.161     6.715     6.409     3.403     7.127     5.883     5.744     6.652     3.174     3.155     3.527     3.029     3.435     6.532     5.759
tcdcclm      1587103200  102     2.787     5.173     4.908     5.924     7.709     7.260     2.857     4.731     5.268     4.909     4.071     4.311     6.208     6.815     3.220     0.955     6.280     4.475     3.809     6.322     4.583
tcdcclm      1587124800  108     0.491     3.640     3.703     2.128     7.729     5.107     1.545     3.296     2.117     2.654     2.420     3.722     5.138     4.696     4.797     3.117     5.397     2.022     5.121     3.824     2.261
tcdcclm      1587146400  114     0.754     3.749     2.668     3.098     7.531     4.786     3.112     3.887     1.757     2.103     3.078     1.809     3.379     5.247     4.601     6.088     1.915     3.822     4.912     3.283     5.827
tcdcclm      1587168000  120     4.193     5.579     5.686     6.201     6.867     6.331     2.331     6.139     5.187     5.038     0.656     1.384     6.857     5.744     4.174     4.468     3.949     4.718     6.521     4.798     6.114
tcdcclm      1587189600  126     3.463     3.689     2.055     5.619     6.059     3.798     3.440     4.203     3.043     2.231     2.558     0.599     6.847     4.980     2.941     6.499     3.426     3.817     2.424     4.019     5.702
tcdcclm      1587211200  132     3.387     1.756     1.268     2.975     2.741     0.164     7.598     2.469     1.019     2.330     5.812     0.957     7.024     0.799     2.399     6.231     2.597     1.198     1.478     2.542     3.595
tcdcclm      1587232800  138     3.146     1.201     1.945     2.638     1.488     1.034     7.410     3.584     3.295     3.807     7.701     4.877     5.685     0.482     2.555     7.868     5.421     1.317     3.508     3.663     5.569
tcdcclm      1587254400  144     2.155     0.325     3.213     1.838     3.729     1.750     6.892     7.189     3.640     5.488     7.614     6.210     5.412     1.643     1.453     6.862     5.779     0.640     4.822     4.220     7.188
tcdcclm      1587276000  150     3.908     0.261     1.678     2.616     4.650     4.547     7.389     6.013     0.271     3.220     7.024     5.782     5.628     0.269     1.301     5.766     5.267     2.477     6.761     6.224     7.175
tcdcclm      1587297600  156     3.159     0.202     2.689     1.850     5.096     1.159     6.908     5.214     0.067     0.514     7.391     5.388     3.242     0.435     0.901     4.515     5.717     3.553     6.793     4.941     7.528
tcdcclm      1587319200  162     5.535     0.250     4.453     0.510     5.939     1.211     7.255     5.484     0.087     0.300     7.862     5.830     0.248     0.303     0.940     5.793     7.416     3.273     5.848     2.333     7.648
tcdcclm      1587340800  168     5.757     0.139     5.229     0.341     5.834     2.972     7.959     6.153     0.263     0.720     7.813     5.309     0.254     0.137     0.891     7.598     7.787     5.775     5.903     5.545     5.936
tcdcclm      1587362400  174     5.772     0.139     3.926     0.491     4.964     1.667     7.710     5.796     0.316     3.343     7.643     3.443     0.178     0.660     1.017     6.752     7.631     5.210     6.767     6.339     6.282
tcdcclm      1587384000  180     3.011     0.265     1.138     0.307     4.284     0.021     6.485     5.851     1.721     0.588     7.573     0.993     0.139     0.403     0.313     2.517     7.254     2.967     6.487     3.356     6.913
tcdcclm      1587405600  186     3.345     1.710     0.503     0.164     5.104     0.059     7.637     6.293     2.851     0.597     7.621     3.244     0.327     0.229     1.621     0.334     7.731     0.481     6.539     1.500     7.077
tcdcclm      1587427200  192     4.435     4.087     1.145     0.241     5.558     0.392     7.566     7.490     0.889     3.060     7.881     4.003     2.462     0.682     0.623     0.105     7.934     0.833     6.995     4.245     6.688
tcdcclm      1587448800  198     1.642     3.370     0.122     0.227     1.488     0.224     5.710     7.694     2.560     0.695     7.508     2.123     0.361     0.271     3.206     0.147     7.907     4.314     7.296     1.553     4.456
tcdcclm      1587470400  204     0.532     4.175     0.227     0.333     0.919     0.174     5.389     6.756     0.325     2.574     7.368     2.121     0.157     0.101     0.666     0.196     7.809     5.667     6.991     2.277     3.001
tcdcclm      1587492000  210     4.506     5.399     0.638     0.694     0.922     1.621     5.548     5.612     3.137     4.204     7.593     3.769     0.937     0.178     3.880     0.378     7.877     3.811     7.577     1.915     5.180
tcdcclm      1587513600  216     5.949     5.774     1.712     0.872     1.174     2.198     5.475     3.979     1.859     3.103     6.625     2.454     4.033     0.139     6.591     0.370     7.879     3.381     7.734     1.266     5.068
tcdcclm      1587535200  222     7.278     5.081     5.409     1.230     4.325     3.814     2.664     3.972     0.390     1.802     6.073     1.730     6.883     0.080     7.938     0.549     7.743     4.395     6.313     2.461     0.550
tcdcclm      1587556800  228     6.863     4.973     5.681     1.667     5.845     4.653     1.418     4.535     0.382     1.147     5.866     2.514     4.816     1.552     7.029     0.905     7.551     6.655     5.101     6.831     0.139
tcdcclm      1587578400  234     6.973     5.790     6.208     4.253     5.659     3.053     0.229     5.340     4.602     1.249     5.941     2.917     3.611     4.806     7.041     4.838     7.636     7.734     4.136     4.104     0.334
tcdcclm      1587600000  240     7.042     5.524     6.359     3.223     4.261     1.138     0.745     5.130     1.293     0.917     5.217     1.583     1.695     4.042     5.586     5.869     7.392     7.704     6.263     3.570     0.597
