# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
tmax2m       1587254400   72   277.746   277.256   277.440   277.806   278.834   278.809   277.359   277.944   277.723   278.680   278.852   278.068   277.221   277.463   278.332   276.817   279.073   277.319   278.066   278.211   276.962
tmax2m       1587276000   78   278.733   278.709   278.433   278.637   279.276   278.750   278.475   278.450   278.315   278.875   279.047   278.684   277.858   278.503   278.821   278.386   279.128   279.098   279.058   277.733   278.555
tmax2m       1587297600   84   286.063   285.430   285.382   285.503   286.740   284.829   286.599   285.433   284.595   285.109   286.194   286.343   285.520   285.629   286.056   285.501   285.838   286.785   285.808   285.112   285.410
tmax2m       1587319200   90   286.249   285.395   285.344   285.560   286.546   284.479   286.605   285.463   284.701   285.345   286.547   286.343   285.791   286.033   285.941   285.443   285.731   286.880   285.745   285.597   285.602
tmax2m       1587340800   96   279.894   279.458   279.485   279.820   280.452   280.063   279.279   279.999   279.317   280.113   279.904   279.662   279.062   279.450   279.860   279.515   279.786   279.778   280.384   277.677   279.498
tmax2m       1587362400  102   278.230   276.944   277.828   278.355   278.900   277.866   278.494   278.484   277.427   277.668   279.273   278.409   277.734   278.334   278.243   277.529   277.980   278.664   278.572   276.851   277.578
tmax2m       1587384000  108   283.891   281.789   284.158   283.096   285.864   280.571   284.936   284.329   285.606   280.348   285.889   284.531   284.156   283.560   283.719   279.789   284.213   285.735   282.287   284.437   284.223
tmax2m       1587405600  114   283.342   282.503   283.646   283.018   285.345   279.938   285.177   284.163   285.280   279.976   285.458   284.322   283.736   283.188   283.470   279.539   284.108   286.319   282.086   284.523   284.418
tmax2m       1587427200  120   278.621   277.056   279.137   278.565   280.370   277.162   279.376   279.523   277.022   275.616   280.403   275.910   278.238   278.351   279.685   276.402   279.149   279.297   278.694   275.741   276.603
tmax2m       1587448800  126   275.880   274.859   276.044   275.052   278.812   274.530   276.987   276.868   275.551   273.145   277.790   273.193   275.520   274.377   276.995   273.647   276.511   277.051   276.509   273.544   274.915
tmax2m       1587470400  132   282.983   282.402   283.849   280.727   285.872   278.246   280.099   282.315   285.173   279.329   283.550   280.363   284.425   281.777   285.795   275.967   284.042   286.364   279.820   280.225   285.510
tmax2m       1587492000  138   283.165   282.569   283.793   280.953   285.888   278.667   279.784   282.454   285.707   279.546   282.841   279.699   284.620   282.308   285.478   276.378   284.088   286.925   279.791   279.437   286.318
tmax2m       1587513600  144   276.080   275.330   275.935   275.051   280.985   275.332   275.646   278.533   277.550   275.156   276.536   274.354   276.238   274.501   279.126   274.522   276.587   279.763   276.787   274.209   278.447
tmax2m       1587535200  150   274.274   273.167   274.399   271.944   277.576   271.887   272.162   275.132   277.060   272.452   273.542   270.982   274.743   273.190   275.922   271.017   274.169   278.917   273.822   270.690   278.228
tmax2m       1587556800  156   284.182   282.949   283.273   279.119   284.592   280.145   276.353   286.517   285.990   281.686   284.821   278.961   284.148   282.546   282.241   278.240   281.888   286.803   284.657   279.811   287.951
tmax2m       1587578400  162   284.049   283.205   283.399   279.113   284.704   280.767   276.622   286.893   286.235   282.139   284.539   279.313   284.100   282.605   282.061   278.517   281.864   286.545   285.314   280.280   288.251
tmax2m       1587600000  168   276.678   274.827   274.825   273.408   279.158   274.867   273.253   276.475   277.784   274.017   275.418   274.173   275.770   274.251   276.343   275.787   274.465   280.415   277.626   274.139   280.540
tmax2m       1587621600  174   274.241   273.476   273.506   270.823   276.299   272.098   270.890   276.934   276.942   274.064   275.661   271.764   275.204   272.676   273.294   273.087   271.764   279.440   277.019   271.883   277.841
tmax2m       1587643200  180   281.219   282.865   281.355   278.854   283.677   280.568   279.205   286.868   287.259   283.913   287.078   279.947   283.713   281.489   281.566   278.946   280.623   285.786   286.938   280.858   284.901
tmax2m       1587664800  186   281.109   283.060   281.501   278.822   283.483   281.141   279.939   286.750   287.275   283.987   287.203   279.753   284.067   281.828   281.258   279.054   281.014   285.743   286.866   280.573   285.005
tmax2m       1587686400  192   274.745   274.848   275.003   272.880   277.454   273.897   273.782   278.730   278.834   276.226   278.081   273.812   276.401   274.384   276.069   275.881   273.279   280.434   278.370   273.626   277.441
tmax2m       1587708000  198   273.945   274.017   275.712   272.775   276.387   272.672   273.640   277.719   278.599   276.520   277.544   272.135   271.938   274.289   275.482   274.217   272.400   279.514   275.502   273.413   272.455
tmax2m       1587729600  204   281.934   281.247   284.878   280.613   284.377   279.429   282.446   285.521   283.587   282.934   279.902   279.612   279.194   282.645   283.925   280.534   277.479   285.507   276.813   278.532   282.353
tmax2m       1587751200  210   282.160   281.274   285.275   280.807   284.069   279.270   282.477   285.663   283.288   282.413   279.284   279.847   279.592   282.307   284.481   281.378   277.877   286.067   277.280   277.493   283.305
tmax2m       1587772800  216   275.998   274.525   276.992   274.008   277.935   273.338   275.707   279.636   279.360   277.359   275.928   272.849   274.140   275.796   275.556   275.051   271.093   280.426   272.327   274.548   275.225
tmax2m       1587794400  222   273.696   272.440   276.164   271.523   275.880   270.377   275.030   278.254   277.390   275.836   273.307   273.969   273.926   272.688   275.742   275.977   268.951   277.345   269.864   273.230   274.795
tmax2m       1587816000  228   282.633   281.853   287.765   274.516   281.378   277.880   284.859   282.581   276.118   284.337   272.069   276.887   285.554   275.298   284.387   280.927   278.090   277.922   276.598   277.041   285.594
tmax2m       1587837600  234   282.893   282.220   287.896   275.295   281.178   278.422   284.616   283.175   275.647   284.264   271.969   276.559   286.155   275.447   284.406   281.126   278.742   277.792   276.319   277.553   286.308
tmax2m       1587859200  240   274.456   275.570   279.125   273.399   277.562   272.343   277.895   279.252   273.258   279.616   270.248   273.510   274.853   271.028   276.798   277.594   271.715   275.735   269.684   275.568   275.550
dd10m        1587016800    6   211.762   214.307   212.972   211.435   211.170   212.379   211.771   213.217   209.670   212.988   211.109   209.254   210.224   210.383   210.126   214.886   210.825   212.643   209.969   211.656   211.411
dd10m        1587038400   12   279.912   290.752   288.060   273.107   288.359   282.840   284.445   295.846   274.795   272.124   275.580   279.375   283.318   273.961   277.625   284.500   282.299   277.412   273.616   275.026   281.223
dd10m        1587060000   18     4.773     0.718     1.306     2.555     4.369     2.698   357.305     8.648    14.453     1.038     3.559     6.441     6.079     6.619     8.193     9.779     0.888     3.534     3.259   353.959   359.900
dd10m        1587081600   24   229.680   257.859   235.856   222.294   231.010   234.859   274.056   216.458   214.276   239.287   242.370   230.958   218.322   239.804   214.045   214.001   240.642   225.825   227.634   261.187   248.875
dd10m        1587103200   30   224.612   232.707   236.147   219.220   244.917   207.849   240.729   203.981   212.170   231.970   227.760   245.427   218.074   210.498   217.927   225.149   238.831   227.871   208.117   242.871   221.850
dd10m        1587124800   36   340.079   341.846   340.443   326.144   336.750   338.630   345.991   337.922   326.167   349.544   344.274   351.504   334.661     1.659   348.894   333.121   332.976   334.973   352.784   335.073   348.873
dd10m        1587146400   42    30.143    28.126    28.381    17.483    27.709    30.876    34.711    26.550    33.271    31.149    26.883    17.407    24.032    31.705    37.787    17.632    25.166    31.044    17.485    21.616    26.445
dd10m        1587168000   48   229.691   227.477   215.549   229.146   206.290   225.142   213.070   241.113   220.670   235.379   231.016   247.648   225.090   236.260   213.786   252.693   219.016   223.452   236.531   224.834   237.153
dd10m        1587189600   54   255.664   273.245   254.688   221.824   223.377   243.862   254.775   262.546   271.975   264.023   276.718   268.473   264.224   269.999   225.037   273.135   232.565   252.863   272.747   276.737   272.900
dd10m        1587211200   60   337.549   335.649   329.474   331.778   333.277   279.381   335.737   314.153   321.770   325.749    12.113     5.184   317.692   339.288   339.882   320.145   347.319   320.888   343.639   339.554   325.501
dd10m        1587232800   66    37.902    11.383    25.027    38.156    56.515     1.053    27.986    10.708   356.287    54.993    58.251    61.775   357.396    16.387    55.617     8.329    76.014    32.911    54.604     2.885    11.728
dd10m        1587254400   72   224.421   219.254   238.866   239.916   209.090   215.807   244.073   239.983   253.614   204.408   203.692   197.301   271.199   245.356   218.350   246.030   219.970   223.375   211.797   276.802   233.297
dd10m        1587276000   78   318.844   313.487   309.682   321.987   247.088   322.454   332.829   303.982   318.728   261.489   341.464    35.531   330.689   348.885   298.223   304.195   313.340   344.272   285.517   343.014   326.424
dd10m        1587297600   84    19.737    12.672    24.204    15.225     8.576    18.487    22.696     7.560    11.038     7.137    38.488    55.079    23.993    39.317   355.993   349.681     6.595    40.369    53.973    33.851    23.095
dd10m        1587319200   90    52.270    45.745    59.933    58.478    64.996    48.531    71.950    72.167    51.436    36.349    83.312    89.699    59.368    80.076    50.623    38.205    49.516    69.464    79.750    60.707    52.191
dd10m        1587340800   96   133.636   105.190   130.739   140.430   151.877   109.042   154.687   139.844   105.434    86.267   155.045   147.231   120.549   147.762   128.785   103.863   128.948   139.492   151.689   107.539   109.111
dd10m        1587362400  102   135.553    85.901   137.024   147.999   165.049   114.721    82.473   149.712   122.776    89.159   164.132   100.323   119.159   150.135   143.284   110.727   131.430   149.012   144.197    77.759    94.204
dd10m        1587384000  108    80.912    75.076    89.488    85.984   156.101    79.094    87.307   113.524    56.999    57.835    76.970    49.408    77.180    73.654   108.205    76.846    91.851    80.350   105.747    46.860    54.874
dd10m        1587405600  114    83.132    76.369    96.696    73.584   187.128    79.416    88.422   110.444    77.637    54.190    83.483    61.161    79.850    68.605   117.863    61.162    93.248    90.648    93.040    75.701    65.294
dd10m        1587427200  120   103.674   105.981   123.888    82.918   159.821    99.179   129.883   149.332   130.032    95.579   117.746   107.976   128.059    68.081   150.107    89.687   118.648   144.039   115.648   110.190   129.396
dd10m        1587448800  126    73.513    92.477    83.105    81.969   137.689    98.432   118.939   104.792    91.785   105.288    86.864    87.685   104.580    58.687   141.976   103.007    89.316   150.317   103.201   106.154   137.298
dd10m        1587470400  132    78.876    85.862    63.760    79.586   131.526    91.251    82.908    99.620    94.046   101.334    86.741    96.846    73.421    67.587   116.612   100.969    71.225   140.671   101.394   109.288   114.477
dd10m        1587492000  138    99.064    88.123    72.617    82.722   140.063    99.218    88.688   118.366   100.142   105.929   100.936   106.188    61.312    74.626   107.275   104.306    78.996   152.464   127.575   127.497   119.088
dd10m        1587513600  144   155.069   133.662   111.576   128.312   162.558   128.064   118.562   157.451   174.479   153.887   155.175   144.990   160.494   113.378   162.108   133.673   140.237   201.284   162.682   151.295   188.349
dd10m        1587535200  150   153.885   113.413    90.153    75.824   151.322   118.880    96.337   162.374   292.859   140.402   168.054   146.217    31.178   120.165    76.649   140.761    60.643   280.681   171.659   155.057   267.270
dd10m        1587556800  156    57.093    56.878    68.843    62.290   137.295    82.698    86.606   111.474    28.431    91.622    38.468    95.671    39.493    57.967    72.752   113.050    48.801     1.341   146.991   127.571   345.061
dd10m        1587578400  162    67.385    51.741    70.134    67.427   146.200    80.148    87.864    68.986    33.103    87.524    36.158    98.563    46.416    61.311    80.811   121.564    37.449    34.597   157.440   132.400   352.226
dd10m        1587600000  168   200.959   144.864   151.034    98.316   169.580   151.057   127.239   316.469    27.179   183.797   237.038   161.677   181.956   145.115   141.439   164.557    55.970   170.300   202.112   175.959   343.141
dd10m        1587621600  174   359.333     5.876    93.143    43.415   170.337    50.353   113.234   339.883   322.289   254.151   270.798   159.327   355.997    34.834   149.927   175.103    35.833   318.663   223.724   175.111   342.565
dd10m        1587643200  180    32.824    15.057    63.295    35.081   108.424    40.899    93.019     2.455     9.964    14.242   302.625    78.181    19.648    44.782   112.023   113.670    25.942    38.403   275.201    74.216   348.472
dd10m        1587664800  186    34.658     1.763    62.289    15.810   135.675    27.398    80.392   358.564   123.496    83.762   250.962    58.154    28.594    23.285   103.893    93.833    23.222   103.384   287.971    39.123     0.134
dd10m        1587686400  192    49.667   316.259   173.468   312.043   185.373   298.829   185.904   311.226   191.011   193.200   214.688   250.113    25.516   314.014   203.323   211.730   325.645   197.347   337.601   237.480   346.405
dd10m        1587708000  198    56.005   336.413   328.600   292.755   212.132   313.797    36.461   327.750   191.617   198.250   212.653   302.720    20.437   306.004   352.566   277.356   348.833   209.213   345.023   238.155    13.359
dd10m        1587729600  204    38.442     2.612     7.164   317.103    18.808   332.569    46.073   359.386   182.241   193.329   230.639   323.131    33.118   330.369    22.318   327.938    17.882   193.654   341.834    62.501    25.756
dd10m        1587751200  210    34.329    20.536    22.444   357.876   204.991   356.273    53.225   359.424   202.087   223.682   339.634     3.689    61.372   344.964    11.331   350.072    40.836   251.129   338.360   357.927    28.761
dd10m        1587772800  216    58.789    25.374   168.223    26.981   207.486     0.157   167.673   293.242   230.089   210.925   347.709   189.142   152.267   339.567   346.998   194.810    71.812   277.445   287.059   287.278   175.543
dd10m        1587794400  222    40.062   328.395   164.323    21.416   205.349   348.722   191.791   292.107   317.047   199.265     6.494   226.726   182.737   339.100   353.965   190.334    45.638    28.351   294.866   117.850   210.051
dd10m        1587816000  228    40.185   346.398   113.403    53.599   128.028   340.416   137.983   328.488   338.265   126.096    13.895   331.315    40.505   332.322     0.609   175.885    35.284    10.814   325.257    84.268   294.984
dd10m        1587837600  234    53.673   350.615   156.762    39.456    92.747   348.234   174.750   348.390   327.512   135.226    15.780   347.913    18.457   333.677    33.728   173.598    41.830   337.504     2.533    72.917   329.012
dd10m        1587859200  240   187.766   332.514   195.327    42.336   168.148   312.260   194.234   301.270   297.183   183.345    10.640    12.079   260.548   340.264   189.886   177.765   155.253   329.567   324.102   129.655   237.479
ff10m        1587016800    6     2.422     2.405     2.432     2.405     2.455     2.430     2.376     2.435     2.453     2.439     2.426     2.387     2.393     2.455     2.437     2.383     2.421     2.447     2.390     2.454     2.439
ff10m        1587038400   12     1.288     1.323     1.288     1.290     1.255     1.271     1.215     1.395     1.260     1.225     1.345     1.380     1.258     1.279     1.403     1.193     1.456     1.253     1.208     1.275     1.330
ff10m        1587060000   18     1.122     1.030     1.216     1.047     1.210     0.996     1.073     1.094     1.084     0.882     1.195     1.122     1.011     1.115     1.066     1.144     1.063     1.136     0.991     1.334     0.977
ff10m        1587081600   24     0.580     0.408     0.647     0.739     0.698     0.575     0.488     0.412     0.868     0.576     0.497     0.635     0.603     0.642     0.709     0.888     0.790     0.716     0.658     0.433     0.527
ff10m        1587103200   30     0.998     0.974     1.033     0.979     1.000     1.318     0.889     1.199     1.241     1.001     0.923     0.768     1.213     0.881     1.058     1.131     1.015     1.028     0.924     0.849     0.837
ff10m        1587124800   36     0.883     1.234     1.176     0.701     1.289     0.636     1.177     0.479     0.555     1.015     1.000     1.122     1.089     0.629     0.849     1.039     1.142     0.964     0.569     1.127     0.829
ff10m        1587146400   42     1.176     1.211     1.347     1.239     1.164     1.088     1.163     1.034     1.008     1.236     1.209     1.283     1.173     0.941     1.069     1.183     1.309     1.143     1.043     1.211     1.150
ff10m        1587168000   48     1.145     1.267     1.007     1.154     1.130     1.463     1.533     1.022     1.434     1.157     0.391     0.761     1.186     1.355     1.292     0.969     1.132     1.383     1.463     0.849     1.256
ff10m        1587189600   54     0.761     1.005     0.796     1.055     0.868     1.010     0.824     0.760     1.034     0.823     0.357     0.510     0.956     0.930     0.676     0.910     0.640     0.801     0.975     0.973     0.889
ff10m        1587211200   60     1.219     1.635     1.408     0.971     0.592     0.593     1.332     0.875     1.258     1.014     0.858     1.309     1.731     1.253     0.835     1.263     0.806     1.452     1.314     2.082     1.789
ff10m        1587232800   66     1.153     1.348     1.188     0.917     1.150     0.533     1.324     0.924     1.358     1.148     1.200     1.462     1.481     1.415     1.184     0.959     0.914     1.344     0.947     1.756     1.433
ff10m        1587254400   72     1.883     1.689     1.753     1.570     2.163     1.540     1.541     1.792     1.270     1.996     1.835     1.546     1.646     1.437     2.138     1.459     1.981     1.449     1.922     1.454     1.710
ff10m        1587276000   78     1.552     1.228     1.370     1.410     1.356     1.131     1.237     1.408     1.701     1.130     0.901     0.953     1.740     1.444     1.543     1.461     1.286     1.199     1.095     1.944     1.255
ff10m        1587297600   84     3.642     3.201     3.150     3.358     2.513     2.923     2.881     2.561     3.408     3.699     3.445     3.040     3.356     3.000     3.424     3.283     3.557     3.417     1.933     3.479     3.306
ff10m        1587319200   90     2.677     2.465     2.531     2.577     1.986     2.287     2.016     2.311     2.461     2.445     2.419     2.363     2.631     2.341     2.228     2.189     2.215     2.696     2.068     2.319     2.583
ff10m        1587340800   96     1.849     1.733     2.107     1.979     2.153     1.787     1.437     2.540     1.637     1.784     2.306     1.637     1.847     1.671     2.016     1.775     1.852     1.979     2.208     1.809     1.680
ff10m        1587362400  102     1.794     2.227     2.011     1.811     2.754     1.817     1.116     2.368     1.668     1.860     1.832     0.751     1.854     1.018     2.289     1.740     2.003     1.753     2.038     1.824     1.720
ff10m        1587384000  108     2.932     3.650     2.666     2.259     2.171     3.083     2.931     2.181     3.539     3.481     2.247     4.368     2.810     2.952     2.452     2.794     2.813     2.981     1.904     3.560     4.389
ff10m        1587405600  114     2.866     3.134     2.251     2.416     1.022     2.808     2.393     2.350     2.703     3.961     2.559     3.847     2.520     2.842     2.322     3.333     2.485     2.176     2.341     2.919     3.623
ff10m        1587427200  120     2.136     2.383     1.993     2.330     1.318     2.492     2.146     1.780     1.989     3.053     2.048     2.465     2.293     2.646     2.412     2.940     1.872     1.912     2.214     2.844     2.820
ff10m        1587448800  126     2.791     2.475     2.232     3.225     1.883     2.836     1.369     1.321     1.733     3.201     2.580     2.367     1.771     2.919     2.188     3.198     1.940     2.099     2.350     2.831     2.459
ff10m        1587470400  132     3.614     3.444     4.176     4.182     3.005     3.839     3.286     2.788     2.937     3.706     3.540     3.554     3.125     4.256     2.365     3.775     3.276     2.362     3.591     3.931     2.727
ff10m        1587492000  138     2.835     3.281     3.432     3.366     2.358     3.382     3.048     2.812     1.998     2.822     3.211     3.404     2.596     3.403     1.361     3.466     2.803     1.481     3.205     3.867     1.934
ff10m        1587513600  144     2.630     2.181     2.090     2.319     2.511     2.708     2.831     2.622     1.782     2.523     3.127     3.073     1.015     2.365     1.474     2.939     1.585     2.078     3.274     3.396     1.896
ff10m        1587535200  150     0.915     1.548     1.877     2.303     2.398     2.498     3.347     2.282     0.457     1.620     1.593     2.156     1.726     1.539     1.178     2.247     1.304     1.122     2.769     2.959     1.099
ff10m        1587556800  156     2.539     3.460     3.199     4.369     3.018     3.176     4.351     1.822     3.014     2.457     2.036     3.168     3.720     3.307     3.477     2.725     3.462     2.044     2.086     3.224     2.757
ff10m        1587578400  162     1.535     2.583     2.243     3.024     2.839     2.663     3.092     1.245     1.939     1.834     1.633     2.413     2.089     3.006     3.279     2.400     3.153     1.461     1.402     2.176     2.900
ff10m        1587600000  168     0.531     0.591     1.440     1.062     3.036     1.599     2.166     1.175     0.358     1.819     0.661     1.930     0.394     2.177     2.500     2.347     1.291     0.291     2.240     2.604     2.112
ff10m        1587621600  174     1.092     1.920     0.705     2.067     1.818     1.399     2.142     1.293     0.282     0.577     0.995     1.720     1.062     0.884     2.481     1.750     1.785     0.624     1.836     1.486     2.317
ff10m        1587643200  180     3.234     3.503     3.846     3.646     1.667     3.481     3.177     1.930     1.390     1.678     1.345     1.964     3.446     4.360     2.599     1.089     3.763     1.345     2.120     1.615     3.639
ff10m        1587664800  186     3.320     2.835     2.275     3.131     1.639     2.574     2.504     1.820     1.021     0.775     1.008     1.667     3.087     2.951     1.530     0.723     2.508     1.161     1.219     0.896     3.340
ff10m        1587686400  192     1.202     1.854     0.935     1.846     2.265     1.519     1.085     1.509     2.697     2.519     2.938     0.919     1.977     1.713     0.754     0.917     1.845     2.153     3.672     1.615     2.374
ff10m        1587708000  198     1.127     2.209     0.977     1.893     1.404     2.077     1.102     1.131     2.514     2.235     2.755     1.271     2.976     1.981     1.221     0.877     2.715     1.647     3.036     0.991     2.043
ff10m        1587729600  204     2.501     4.667     3.156     2.606     0.939     4.370     2.745     2.103     2.831     2.525     1.397     1.986     4.340     4.072     2.892     0.982     4.153     1.375     2.988     0.997     2.907
ff10m        1587751200  210     2.334     3.372     1.993     1.786     0.063     3.608     2.269     1.559     2.090     1.311     1.546     1.159     2.863     3.258     1.865     0.272     3.349     1.958     2.858     0.572     2.046
ff10m        1587772800  216     0.783     0.485     1.075     1.800     1.243     2.240     1.922     1.148     1.537     1.797     1.413     2.124     1.818     2.517     1.282     1.938     1.362     0.825     2.052     0.272     0.499
ff10m        1587794400  222     1.083     0.922     1.430     1.999     0.578     1.953     1.706     1.280     1.179     0.783     2.197     1.370     1.583     3.015     1.185     2.443     1.775     0.433     2.768     0.437     1.603
ff10m        1587816000  228     2.457     3.439     1.427     2.574     0.552     3.229     0.509     2.398     2.057     1.899     2.658     0.718     2.063     4.071     2.164     2.601     3.613     1.181     3.483     1.257     2.012
ff10m        1587837600  234     1.586     2.737     1.086     2.435     1.158     3.832     0.944     1.979     2.286     1.678     2.037     1.714     0.966     3.429     1.684     2.318     2.576     1.655     3.010     1.693     1.025
ff10m        1587859200  240     1.872     1.850     2.211     1.607     2.444     1.680     2.761     0.960     1.662     2.942     1.777     1.886     0.677     3.234     0.827     3.371     1.400     0.484     1.187     1.658     1.828
apcpsfc      1587016800    6     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1587038400   12     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.000     0.010     0.000     0.010     0.010     0.000     0.010     0.000     0.000     0.000     0.000
apcpsfc      1587060000   18     0.003     0.000     0.003     0.003     0.005     0.003     0.003     0.000     0.003     0.000     0.000     0.011     0.005     0.000     0.003     0.005     0.005     0.003     0.005     0.003     0.003
apcpsfc      1587081600   24     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1587103200   30     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000
apcpsfc      1587124800   36     0.032     0.036     0.108     0.008     0.189     0.003     0.058     0.003     0.003     0.026     0.000     0.060     0.026     0.008     0.008     0.145     0.157     0.098     0.000     0.000     0.008
apcpsfc      1587146400   42     0.609     0.673     0.991     0.324     1.020     0.200     0.613     0.261     0.201     0.622     0.520     0.848     0.848     0.503     0.220     1.366     1.197     0.699     0.279     0.680     0.299
apcpsfc      1587168000   48     0.171     0.063     0.078     0.444     0.038     0.138     0.014     0.197     0.142     0.253     0.028     0.406     0.475     0.153     0.043     0.284     0.141     0.176     0.155     0.046     0.204
apcpsfc      1587189600   54     0.066     0.048     0.073     0.014     0.012     0.057     0.000     0.057     0.162     0.018     0.020     0.023     0.077     0.064     0.010     0.027     0.001     0.068     0.106     0.039     0.151
apcpsfc      1587211200   60     0.273     0.299     0.471     0.221     0.183     0.194     0.233     0.352     0.560     0.206     0.243     0.144     0.609     0.441     0.370     0.450     0.153     0.330     0.385     0.524     0.521
apcpsfc      1587232800   66     1.591     1.551     1.855     1.616     1.712     2.635     1.387     2.136     2.377     1.219     1.763     1.475     1.534     2.366     1.736     1.855     1.511     1.084     1.866     1.761     1.308
apcpsfc      1587254400   72     0.187     0.018     0.319     0.265     0.171     0.372     0.097     0.989     0.313     0.206     0.059     0.036     0.399     0.578     0.071     0.467     0.233     0.037     0.357     0.779     0.192
apcpsfc      1587276000   78     0.028     0.214     0.046     0.255     0.136     0.364     0.081     0.156     0.065     0.613     0.000     0.038     0.337     0.018     0.114     0.334     0.438     0.018     0.057     0.334     0.077
apcpsfc      1587297600   84     0.252     0.654     0.774     0.758     0.767     1.028     0.200     0.974     0.954     1.233     0.196     0.143     0.153     0.172     0.824     1.002     0.988     0.079     0.708     0.217     0.378
apcpsfc      1587319200   90     0.604     1.485     1.821     1.227     1.917     1.964     1.293     1.957     0.870     1.251     0.175     0.349     0.148     0.901     1.709     1.770     0.949     0.236     6.680     0.080     1.033
apcpsfc      1587340800   96     0.000     0.123     0.026     0.026     0.122     0.104     0.053     0.026     0.074     0.159     0.023     0.122     0.000     0.079     0.074     0.053     0.000     0.026     3.611     0.000     0.074
apcpsfc      1587362400  102     0.128     0.284     0.922     0.252     0.060     0.932     0.206     0.249     0.000     0.074     0.125     0.195     0.219     0.492     0.244     1.247     0.039     0.127     0.557     0.048     0.128
apcpsfc      1587384000  108     1.506     0.381     1.011     2.581     0.455     7.786     0.296     0.323     0.105     0.915     0.532     0.100     0.609     1.384     1.833     8.734     0.344     0.222     4.083     0.038     0.124
apcpsfc      1587405600  114     1.350     0.170     1.637     4.744     4.790     9.639     0.631     2.096     0.118     1.547     1.364     0.000     0.596     1.300     6.664    10.911     0.602     0.122     9.499     0.000     0.000
