# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK-FLUGHAFEN
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
apcpsfc      1521201600   84     5.010     5.011     3.008     5.211     1.923     4.583     3.284     4.116     1.106     2.483     4.919     6.277     4.117     3.859     5.428     1.997     4.987     2.780     2.786     1.077     4.160
apcpsfc      1521223200   90     4.323     3.014     5.021     4.208     0.552     3.577     2.431     3.259     3.446     5.408     2.812     3.406     3.873     5.592     5.511     6.077     2.612     3.059     0.841     1.263     4.323
apcpsfc      1521244800   96     4.044     4.235     2.587     2.161     0.394     2.937     1.196     2.282     2.379     6.344     1.787     2.984     1.744     5.341     5.674     3.142     1.927     3.072     0.170     0.306     9.847
apcpsfc      1521266400  102     4.234     6.090     3.908     3.372     2.020     3.685     0.250     1.380     2.756     5.789     2.424     3.706     1.034     4.209     5.584     1.824     3.946     1.838     1.199     3.845     5.350
apcpsfc      1521288000  108     4.629     5.753     5.728     4.533     2.670     3.925     0.922     1.050     3.643     4.784     5.398     3.364     4.666     2.850     3.249     2.401     5.914     3.853     3.790     8.093     3.913
apcpsfc      1521309600  114     4.030     4.090     5.721     6.531     2.516     5.524     2.930     1.191     4.464     3.868     3.667     1.928     3.953     2.932     4.114     3.243     6.513     4.422     5.894     4.985     4.148
apcpsfc      1521331200  120     1.508     2.974     1.632     6.680     1.581     3.327     0.545     0.303     1.847     1.202     2.125     0.597     0.847     0.775     1.492     0.687     4.896     1.590     4.096     3.954     1.009
apcpsfc      1521352800  126     1.078     1.822     1.310     2.754     1.079     1.655     0.184     0.545     0.989     1.209     2.163     0.763     0.784     1.034     1.729     0.325     3.396     0.884     3.433     3.096     1.181
apcpsfc      1521374400  132     0.494     0.991     1.266     1.043     0.898     1.695     0.075     2.189     0.486     1.332     1.958     0.566     0.898     1.869     1.624     0.248     1.941     0.339     2.819     2.684     3.941
apcpsfc      1521396000  138     1.092     1.082     1.562     2.084     1.779     2.885     1.150     3.918     0.595     1.333     1.923     0.552     5.387     2.725     1.439     3.587     1.138     0.621     3.866     2.486     3.962
apcpsfc      1521417600  144     0.939     0.191     1.934     0.715     0.844     3.024     0.992     1.796     0.308     0.117     0.263     0.468     5.730     0.318     0.397     4.425     0.144     0.913     0.634     0.977     1.015
apcpsfc      1521439200  150     0.459     0.045     3.110     0.223     0.000     2.387     1.560     0.989     0.096     0.043     0.000     0.409     3.678     0.053     0.027     1.142     0.086     0.886     0.435     1.142     0.330
apcpsfc      1521460800  156     0.595     0.822     1.590     0.148     0.000     0.912     4.105     0.723     0.430     0.368     0.139     1.076     3.029     0.222     0.157     0.416     0.308     1.460     4.934     2.054     1.481
apcpsfc      1521482400  162     2.724     5.914     1.371     0.287     1.886     1.330     4.293     0.889     2.657     1.184     1.178     2.737     4.352     1.652     1.093     0.905     0.499     4.085     1.678     3.504     2.704
apcpsfc      1521504000  168     1.372     4.392     0.148     0.222     2.197     0.282     3.061     1.654     0.908     0.244     0.191     1.836     0.509     0.175     0.371     1.825     0.109     0.741     1.386     1.657     1.665
apcpsfc      1521525600  174     1.532     0.918     0.000     2.749     0.407     0.000     2.212     1.606     0.112     0.187     0.096     0.939     0.948     0.218     0.270     0.389     0.000     1.222     0.860     0.674     0.201
apcpsfc      1521547200  180     2.603     2.080     0.033     3.134     0.366     0.048     1.498     2.046     0.631     0.544     0.648     2.383     0.822     0.614     0.222     0.639     0.008     2.443     0.552     0.853     0.492
apcpsfc      1521568800  186     3.040     3.578     0.217     3.481     4.647     1.385     0.999     3.489     3.813     0.418     2.530     2.539     2.096     1.241     0.170     0.658     0.360     3.261     2.299     2.251     0.980
apcpsfc      1521590400  192     1.382     2.172     0.000     4.467     6.830     0.368     0.307     2.075     3.552     0.074     1.883     1.262     0.717     0.619     0.143     0.965     0.139     0.837     1.530     1.450     0.318
apcpsfc      1521612000  198     0.916     0.806     0.000     3.535     0.788     4.836     0.126     0.805     3.345     0.000     1.363     0.814     0.499     0.165     0.000     0.262     0.000     0.026     1.681     1.233     0.122
apcpsfc      1521633600  204     0.753     0.839     0.000     2.863     1.388     9.222     0.458     0.355     1.049     0.000     1.262     0.887     1.087     0.000     0.000     0.684     0.121     0.033     0.970     0.870     0.040
apcpsfc      1521655200  210     0.932     3.934     0.297     3.922     1.642     9.206     0.703     0.243     0.771     0.641     0.910     0.825     2.036     0.026     0.122     2.172     2.488     0.371     1.874     2.938     0.038
apcpsfc      1521676800  216     0.153     4.907     0.180     3.096     0.821     7.811     0.474     0.000     0.075     0.808     0.191     1.056     2.273     0.026     0.000     2.336     2.682     0.960     1.631     1.903     0.026
apcpsfc      1521698400  222     0.026     3.258     0.023     2.093     0.464     7.280     0.416     0.000     0.621     0.351     0.293     1.182     2.597     0.000     0.043     3.281     1.668     1.572     1.426     0.560     0.016
apcpsfc      1521720000  228     0.100     2.924     0.000     1.968     0.412     6.287     0.498     0.143     1.309     1.344     1.078     0.726     2.819     0.000     0.798     2.531     0.554     0.679     1.373     0.465     0.000
apcpsfc      1521741600  234     0.249     3.724     0.074     1.805     1.776     3.461     0.454     1.646     1.151     5.959     0.424     0.757     3.238     0.000     0.934     1.994     0.662     3.978     1.063     2.365     0.025
apcpsfc      1521763200  240     0.000     2.582     0.026     0.894     2.095     1.938     0.238     0.682     0.187     4.141     0.017     0.410     1.969     0.000     0.127     1.842     0.624     8.801     0.127     0.916     0.000
tmp2m        1520920800    6    -4.168    -3.406    -5.327    -5.956    -3.309    -4.404    -3.582    -5.908    -4.154    -4.831    -7.271    -3.265    -2.992    -3.455    -7.605    -4.071    -5.724    -4.711    -4.971    -6.015    -3.694
tmp2m        1520942400   12     1.076     1.509     1.090     1.278     0.536     1.353     0.488     1.199     0.960     1.154     1.111     1.447     0.719     0.869     1.409     1.743     1.085     0.950     1.390     1.364     0.998
tmp2m        1520964000   18    -2.681    -3.295    -2.748    -2.978    -2.849    -2.095    -2.652    -2.812    -2.360    -2.573    -2.663    -2.507    -2.686    -2.858    -2.838    -2.722    -2.558    -2.711    -2.193    -3.049    -2.634
tmp2m        1520985600   24    -7.363    -9.517    -7.489    -7.924    -8.812    -9.229    -7.458    -9.173    -8.540    -7.888    -9.273    -7.311    -7.502    -7.925    -4.662    -5.066    -6.116    -5.952    -5.414    -5.019    -8.246
tmp2m        1521007200   30    -5.859   -10.518    -5.988    -9.042    -5.446   -10.421    -5.037    -7.783    -8.158    -5.550    -7.989    -6.685    -5.197    -8.890    -4.452    -5.037    -4.688    -4.614    -4.417    -4.959    -7.847
tmp2m        1521028800   36     0.988     0.770     0.734     1.004     1.246     1.086     1.103     1.257     0.950     1.181     1.012     0.929     1.121     1.052     0.771     1.133     0.850     0.879     1.233     0.965     0.982
tmp2m        1521050400   42    -3.897    -4.904    -2.982    -4.972    -3.180    -3.116    -2.342    -3.886    -3.818    -2.902    -3.366    -3.578    -2.807    -3.546    -2.549    -2.961    -3.470    -3.058    -2.615    -5.162    -3.521
tmp2m        1521072000   48    -4.644    -6.052    -5.089    -5.205    -4.353    -4.353    -5.344    -5.310    -4.760    -4.379    -4.812    -4.677    -4.789    -4.825    -4.805    -4.179    -4.536    -4.772    -4.160    -5.267    -4.917
tmp2m        1521093600   54    -4.201    -5.330    -4.298    -4.098    -3.902    -4.122    -3.788    -4.131    -4.607    -4.077    -3.743    -3.907    -3.859    -3.971    -4.850    -3.676    -4.440    -3.967    -3.744    -4.109    -3.786
tmp2m        1521115200   60     1.503     2.024     1.705     2.023     2.393     1.708     2.040     1.742     1.768     1.774     1.410     2.075     1.875     1.924     1.694     1.586     2.110     1.470     2.440     1.758     2.220
tmp2m        1521136800   66    -0.706    -0.802    -0.715    -0.455    -0.454    -1.123    -0.236    -0.983    -0.943    -0.671    -0.790    -0.433    -0.675    -0.672    -1.071    -0.560    -0.819    -0.814    -0.498    -0.808    -0.385
tmp2m        1521158400   72    -1.642    -1.098    -2.546    -0.957    -1.084    -2.204    -0.845    -2.609    -2.286    -2.531    -1.801    -0.968    -1.920    -2.416    -1.628    -1.049    -1.554    -1.656    -1.338    -2.322    -1.064
tmp2m        1521180000   78    -1.594    -1.640    -2.709    -1.455    -1.241    -2.268    -1.511    -2.874    -1.994    -2.769    -2.006    -1.222    -2.235    -2.127    -2.513    -0.469    -1.790    -2.091    -1.749    -3.253    -0.942
tmp2m        1521201600   84     1.466     1.233     1.507     1.966     2.385     1.669     1.640     0.866     2.082     2.434     1.000     0.241     1.858     1.428     0.913     1.819     1.471     2.293     1.209     2.361     1.898
tmp2m        1521223200   90    -0.891    -1.618    -0.903    -1.159    -0.270    -1.186    -1.541    -2.520    -0.470    -0.117    -1.349    -1.778    -1.092    -1.372    -1.226    -1.240    -0.163    -1.081    -4.331    -0.795    -0.457
tmp2m        1521244800   96    -2.923    -2.838    -1.993    -2.789    -1.771    -3.108    -2.310    -5.730    -1.838    -1.713    -2.309    -4.329    -2.612    -2.548    -2.516    -3.988    -1.300    -2.512    -5.240    -2.744    -1.692
tmp2m        1521266400  102    -3.423    -4.007    -3.195    -3.976    -3.111    -3.691    -8.833    -5.086    -3.922    -3.032    -3.928    -4.377    -4.984    -3.901    -3.456    -5.630    -2.555    -2.916    -4.351    -2.698    -3.105
tmp2m        1521288000  108    -1.693    -2.472    -3.167    -0.338    -0.178    -1.044     0.794     0.104    -2.854    -1.977    -2.488    -1.619    -0.645    -2.115    -1.211    -1.255     0.338    -0.034     0.036    -1.256    -1.250
tmp2m        1521309600  114    -4.422    -3.973    -9.112    -2.688    -3.238    -3.046    -3.100    -3.879    -8.076    -4.886    -4.545    -4.067    -2.823    -4.665    -4.231    -4.254    -2.214    -2.515    -2.380    -3.226    -2.986
tmp2m        1521331200  120    -6.629    -4.529   -12.756    -4.845    -6.015    -5.052    -5.645   -12.894   -11.032    -7.018    -6.563    -6.494    -4.885    -7.676    -7.323    -6.431    -5.993    -4.279    -4.299    -4.950    -6.021
tmp2m        1521352800  126    -7.999    -5.730   -14.970    -6.956    -6.421    -6.630    -8.133    -5.881   -12.067    -8.185    -7.771    -7.105    -5.256    -7.641    -8.099    -9.206    -8.508    -6.253    -5.573    -5.729    -6.284
tmp2m        1521374400  132    -1.752    -2.176   -10.340    -1.943    -0.722    -2.891     0.501    -1.496    -5.011    -4.019    -4.709    -1.864     0.387    -2.687    -3.029    -0.417    -5.119    -0.683    -1.983    -3.094    -0.800
tmp2m        1521396000  138    -6.847    -6.405   -14.124    -5.350    -4.310    -5.101    -3.333    -3.863    -9.558    -6.875    -9.141    -8.200    -2.720    -5.121    -6.229    -3.377    -8.935    -6.264    -4.005    -6.285    -3.360
tmp2m        1521417600  144    -6.778    -6.976   -16.751    -6.734   -13.549    -6.094    -4.298    -6.426    -8.157   -18.031   -11.767    -8.582    -4.606    -7.118    -7.044    -4.950   -15.412    -5.663    -7.352   -12.184    -6.527
tmp2m        1521439200  150    -8.919    -7.685   -15.154    -6.335   -16.095    -6.395    -5.695    -8.183    -9.963   -15.771   -14.506    -8.300    -4.832    -7.857    -6.802    -6.561   -14.065    -6.357    -4.988    -9.025    -8.121
tmp2m        1521460800  156    -1.949     0.205    -7.522    -0.957    -0.030    -0.726    -3.311    -4.532    -1.848    -4.197    -1.800    -2.939     0.183     0.014     0.166     0.917    -5.655    -0.442    -0.487    -3.550    -1.453
tmp2m        1521482400  162    -4.702    -2.448   -10.793    -4.405    -4.975    -5.850    -6.871    -9.032    -4.986    -9.201    -4.597    -6.616    -2.734    -2.481    -3.141    -2.727   -10.858    -2.979    -1.377    -6.109    -3.739
tmp2m        1521504000  168    -7.445    -5.162   -17.629    -5.527    -5.341   -13.808    -9.369   -10.319    -7.654   -12.938    -8.229    -9.850    -5.985    -4.979    -9.784    -3.628   -19.421    -4.953    -3.801    -9.609    -8.601
tmp2m        1521525600  174    -8.401    -7.222   -15.258    -4.100    -6.566   -13.245   -10.592   -11.041    -9.945   -15.186    -8.159   -11.394    -5.623    -6.053    -6.519    -4.672   -19.196    -4.562    -5.853   -10.918   -11.471
tmp2m        1521547200  180    -4.941    -1.213    -3.214     0.707    -0.770     0.265    -6.901    -8.093    -2.416    -8.405    -0.074    -7.039     1.027     0.803    -1.989     2.724    -4.343     0.509     1.803    -3.422    -0.260
tmp2m        1521568800  186    -8.270    -3.222    -6.668    -1.733    -3.698    -3.267   -10.501    -9.910    -7.118   -13.310    -3.662    -9.446    -2.499    -3.360    -9.152     0.066    -8.620    -2.518    -0.886    -6.035    -4.430
tmp2m        1521590400  192   -10.994    -5.085   -22.521    -4.032    -7.361    -3.195   -13.631   -12.315   -10.145   -21.993    -7.638   -11.534    -8.631    -7.135   -12.535     0.488   -17.277    -5.954    -3.125    -8.783    -9.771
tmp2m        1521612000  198   -11.907    -6.930   -19.967    -5.436   -10.032    -1.448   -16.301   -14.406   -12.409   -16.038   -10.475   -10.745    -3.581   -10.678   -19.280     1.398   -12.943   -12.344    -3.171    -9.190   -12.718
tmp2m        1521633600  204    -6.139    -0.753    -0.628    -2.320    -7.579     1.329    -6.055    -8.477    -8.454     0.566    -7.939    -5.565     0.332    -3.704    -2.748     4.569    -0.322     2.460     1.261    -1.668    -4.350
tmp2m        1521655200  210   -10.643    -4.249    -3.875    -5.486   -11.860    -0.825   -10.228   -14.974   -11.671    -3.527   -12.328    -9.050    -2.736   -10.809   -10.738     2.068    -4.246    -0.495    -1.705    -5.245   -10.854
tmp2m        1521676800  216   -17.189    -5.998   -13.423    -8.576   -15.370    -3.368   -12.844   -22.132   -20.910    -4.483   -18.506   -10.141    -5.124   -23.073   -21.660    -0.136    -6.728    -2.002    -4.250    -6.793   -21.646
tmp2m        1521698400  222   -18.369    -7.380   -14.446   -10.369   -20.354    -6.617   -14.379   -17.706   -13.407    -5.656   -17.262   -11.026    -6.986   -25.030   -15.493     0.118    -7.406    -2.893    -5.799    -8.322   -21.774
tmp2m        1521720000  228    -7.211    -4.095    -0.536    -5.908    -7.813    -7.153    -7.867    -2.708    -8.405     1.144    -8.829    -5.985    -3.658    -3.697    -3.119     2.265    -1.673     3.062    -1.800    -0.192    -3.619
tmp2m        1521741600  234   -12.685    -6.631    -6.821   -10.355   -12.105    -9.301   -13.703    -5.562   -11.705    -3.230   -14.160    -9.508    -6.074   -17.536    -7.587     0.520    -5.132    -0.468    -5.469    -4.265   -11.009
tmp2m        1521763200  240   -23.396    -9.969   -18.727   -13.869   -14.306   -12.414   -15.749    -7.307   -22.976    -3.821   -16.608   -10.838    -8.251   -14.853   -20.775    -1.598    -4.910    -2.609   -17.594   -10.824   -14.842
tcdcclm      1520920800    6     7.344     7.047     6.963     7.112     7.520     7.287     7.522     7.050     7.022     7.215     7.164     7.627     7.451     7.156     6.731     7.212     7.250     7.341     7.820     7.457     7.628
tcdcclm      1520942400   12     6.883     6.834     7.142     6.949     7.198     6.925     6.777     6.894     7.385     6.862     6.677     6.943     7.284     7.275     6.439     6.839     6.722     6.559     7.046     6.872     6.582
tcdcclm      1520964000   18     7.313     6.977     7.351     7.197     7.003     7.545     7.173     7.012     7.498     7.202     7.072     7.539     7.312     7.344     7.157     7.261     7.297     7.332     7.322     7.198     7.244
tcdcclm      1520985600   24     6.408     5.030     6.175     6.564     5.420     5.467     7.136     5.290     6.463     5.823     5.604     7.142     6.524     5.890     7.293     7.566     6.883     7.074     7.093     7.115     6.651
tcdcclm      1521007200   30     6.807     3.033     6.044     6.841     6.116     5.209     6.798     5.450     5.555     5.895     6.257     7.197     6.707     6.255     7.777     7.447     7.341     7.204     7.401     7.238     6.171
tcdcclm      1521028800   36     7.389     6.173     7.099     6.757     6.675     6.474     7.130     6.698     7.214     6.255     6.887     7.225     7.061     7.179     7.380     7.276     7.432     7.155     7.378     7.333     7.292
tcdcclm      1521050400   42     4.761     5.886     5.256     5.518     5.360     5.493     4.831     5.009     5.242     5.428     5.163     5.202     5.046     4.711     6.002     5.128     5.870     5.050     5.232     5.155     4.628
tcdcclm      1521072000   48     3.923     2.347     4.208     3.426     4.097     4.259     3.583     3.183     4.075     4.030     3.460     4.044     3.971     3.745     4.226     3.950     4.111     4.067     4.155     2.671     4.028
tcdcclm      1521093600   54     4.979     2.715     4.513     4.819     5.919     5.451     4.690     4.730     4.563     4.770     5.543     4.722     4.995     5.695     4.040     5.464     5.098     5.399     5.283     3.775     6.026
tcdcclm      1521115200   60     6.834     6.479     7.364     7.321     7.260     7.088     7.464     6.900     6.773     7.229     7.311     6.867     6.998     7.214     5.890     7.203     6.472     7.324     6.635     6.508     6.958
tcdcclm      1521136800   66     7.629     7.259     7.862     7.615     7.825     7.389     7.591     7.823     7.797     7.777     7.862     7.776     7.823     7.664     7.874     7.615     7.729     7.690     7.639     7.755     7.825
tcdcclm      1521158400   72     7.333     7.766     7.323     7.938     7.367     7.487     7.826     7.631     7.573     7.117     7.829     7.305     7.208     7.487     7.549     7.238     7.795     7.067     7.853     7.512     6.811
tcdcclm      1521180000   78     7.193     7.391     7.112     6.553     7.434     7.774     7.299     7.848     7.717     6.689     7.905     7.944     7.134     7.443     7.815     7.840     7.807     6.784     7.635     6.884     7.636
tcdcclm      1521201600   84     7.554     7.673     7.427     7.626     6.680     7.671     7.376     7.812     7.293     7.296     7.861     7.851     7.469     7.878     7.811     7.115     7.908     6.762     7.501     5.770     7.793
tcdcclm      1521223200   90     7.460     7.306     7.765     6.735     6.442     7.638     7.046     7.166     7.571     7.908     6.568     7.734     6.914     7.629     7.762     7.813     7.660     6.387     5.452     6.782     7.596
tcdcclm      1521244800   96     7.786     7.936     7.768     6.448     7.513     7.545     7.909     7.375     7.941     7.844     7.504     7.777     7.208     7.750     7.638     7.747     7.849     7.316     4.864     7.655     7.951
tcdcclm      1521266400  102     7.886     7.886     7.842     7.439     7.771     7.920     7.194     6.711     7.821     7.920     7.858     7.873     6.926     7.894     7.829     7.710     7.913     7.899     6.884     7.765     7.919
tcdcclm      1521288000  108     7.885     7.898     7.892     7.783     7.657     7.912     6.319     7.534     7.753     7.867     7.819     7.899     7.753     7.809     7.874     7.401     7.892     7.732     7.816     7.871     7.920
tcdcclm      1521309600  114     7.846     7.847     7.885     7.727     7.354     7.912     7.901     6.797     7.845     7.913     7.737     7.843     7.920     7.879     7.811     7.686     7.847     7.884     7.920     7.855     7.933
tcdcclm      1521331200  120     7.951     7.899     7.802     7.843     6.392     7.941     7.987     6.189     7.941     7.892     7.818     7.205     7.893     7.884     7.807     7.776     7.895     7.887     7.948     7.899     7.531
tcdcclm      1521352800  126     7.719     7.905     7.883     7.858     7.330     7.907     7.250     6.277     7.962     7.877     7.850     7.557     7.446     7.704     7.868     7.109     7.920     7.800     7.848     7.852     7.191
tcdcclm      1521374400  132     7.167     7.468     7.352     7.581     6.710     7.805     2.927     7.515     7.794     7.845     7.821     6.910     6.948     7.297     7.914     5.487     7.822     7.110     7.713     7.762     7.814
tcdcclm      1521396000  138     7.006     6.911     7.385     7.754     6.655     7.891     5.435     7.719     6.605     7.871     7.701     6.293     7.480     7.233     7.475     6.966     7.659     5.131     7.679     7.586     7.147
tcdcclm      1521417600  144     6.824     5.514     7.626     5.622     4.242     7.436     7.794     7.797     6.823     6.503     6.660     6.349     7.770     7.259     6.526     7.650     7.228     6.998     5.353     6.846     6.596
tcdcclm      1521439200  150     7.007     6.352     7.789     5.898     0.615     7.306     7.920     7.688     5.957     5.658     2.376     6.524     7.619     7.238     7.052     5.849     7.096     7.248     6.043     7.603     6.542
tcdcclm      1521460800  156     7.550     6.059     7.735     7.433     3.291     6.072     7.920     7.028     6.319     6.808     3.559     7.292     6.873     7.373     7.161     5.892     7.068     7.475     7.938     7.783     7.086
tcdcclm      1521482400  162     7.744     7.936     7.218     6.697     6.186     6.018     7.827     6.984     7.283     7.222     6.395     7.966     7.021     7.428     6.044     7.218     7.209     6.983     6.605     7.692     7.472
tcdcclm      1521504000  168     7.781     7.920     6.851     6.923     6.695     4.695     7.862     7.693     7.029     5.353     5.361     7.864     6.696     6.889     4.719     7.899     6.947     6.356     5.750     7.256     6.684
tcdcclm      1521525600  174     7.773     7.628     7.065     7.885     6.645     4.281     7.843     7.785     6.679     4.208     6.672     7.772     7.208     7.739     5.393     6.276     5.550     7.742     6.753     6.144     5.534
tcdcclm      1521547200  180     7.762     7.626     6.433     7.920     7.782     2.681     7.892     7.837     7.285     6.263     6.502     7.892     6.324     7.255     4.562     6.989     3.989     7.905     7.344     6.406     5.323
tcdcclm      1521568800  186     7.821     7.728     7.385     7.941     7.958     6.674     7.618     7.719     7.730     5.708     7.881     7.832     6.211     7.078     3.336     7.649     7.099     7.765     7.912     7.333     5.713
tcdcclm      1521590400  192     7.435     7.457     2.260     7.912     7.920     6.352     6.928     7.821     7.859     3.036     7.783     7.744     6.044     7.003     4.746     7.938     6.757     7.825     7.680     7.626     5.397
tcdcclm      1521612000  198     7.499     6.467     0.189     8.000     7.280     7.513     5.143     7.147     7.985     1.445     7.541     7.860     7.008     4.285     0.173     7.728     4.784     3.939     7.775     7.345     4.828
tcdcclm      1521633600  204     7.706     6.789     0.227     8.000     7.506     7.857     6.566     4.524     7.727     2.517     7.926     7.112     7.841     0.844     0.604     7.715     4.787     1.557     7.484     6.941     2.367
tcdcclm      1521655200  210     7.082     7.641     3.826     8.000     7.446     7.907     6.997     4.480     7.381     6.414     7.415     7.545     7.771     2.133     2.600     7.731     7.777     6.607     7.872     6.886     0.971
tcdcclm      1521676800  216     6.258     7.701     4.827     7.993     6.492     7.808     6.734     2.443     2.785     6.763     4.871     7.713     7.734     2.696     0.822     7.767     7.666     7.458     7.928     6.013     1.670
tcdcclm      1521698400  222     5.572     7.839     2.820     7.893     6.873     7.793     6.453     0.647     3.968     6.407     4.390     7.790     7.666     0.636     3.294     7.839     7.345     6.747     7.933     5.559     1.492
tcdcclm      1521720000  228     3.313     7.726     1.200     7.725     4.927     7.893     6.274     2.819     7.595     6.308     6.981     7.602     7.784     1.380     6.518     7.728     6.031     5.175     7.788     4.973     0.561
tcdcclm      1521741600  234     4.973     7.777     2.520     6.979     6.676     7.817     5.830     6.640     6.950     7.430     5.329     7.819     7.686     3.257     6.268     7.541     6.346     7.103     7.697     6.481     0.826
tcdcclm      1521763200  240     1.386     7.893     2.884     6.743     6.829     7.908     5.403     6.569     4.823     6.869     3.758     7.634     7.709     4.501     2.807     7.519     6.549     7.865     5.480     6.101     0.457
