# ASCII output from GENSvis.py
# Contains interpolated values from the
# GFS ensemble on 1.000000 x 1.000000 degrees
# The data in here are for station
# 11120: INNSBRUCK
# Station position:  11.3553 47.2589
# Used grid point 1: 12.0000 48.0000
# Used grid point 2: 12.0000 47.0000
# Used grid point 3: 11.0000 47.0000
# Used grid point 4: 11.0000 48.0000
varname    timestamp    step mem0      mem1      mem2      mem3      mem4      mem5      mem6      mem7      mem8      mem9      mem10     mem11     mem12     mem13     mem14     mem15     mem16     mem17     mem18     mem19     mem20     
dd10m        1586865600   12   352.351   352.681   351.885   352.884   351.327   355.012   356.357   351.715   352.328   354.285   348.788   354.494   351.990   349.750   355.895   352.283   351.859   354.518   352.643   353.293   351.467
dd10m        1586887200   18    20.608    20.742    18.299    22.781    16.734    28.157    23.625    16.460    17.850    24.576    16.250    24.239    15.797    16.190    22.750    22.238    18.142    21.825    22.287    24.216    20.571
dd10m        1586908800   24   186.484   185.449   178.676   192.697   175.264   180.806   214.862   188.590   177.465   183.396   182.744   180.710   180.771   183.367   203.099   178.471   177.829   182.824   204.049   184.527   175.994
dd10m        1586930400   30   195.517   190.191   193.794   195.673   202.481   177.656   163.759   223.987   214.944   203.477   198.424   209.938   196.585   194.813   165.430   190.760   211.722   201.484   190.410   162.259   193.546
dd10m        1586952000   36    35.652    38.966    43.684    31.611    54.321    57.088    33.119    18.487    33.087    33.384    34.526    32.949    32.024    36.858    28.087    38.834    40.634    33.512    38.839    38.625    52.640
dd10m        1586973600   42    80.387    84.372    99.479    86.288    90.022   101.004    62.321    67.096    87.401    68.843    76.737    77.275    80.248    90.004    69.611    84.316    83.127    70.602    78.496    82.453    88.684
dd10m        1586995200   48   185.541   184.695   192.972   180.806   190.328   184.257   184.424   185.723   187.897   186.607   183.376   183.751   187.591   190.517   184.715   185.464   182.926   185.897   187.742   185.286   184.103
dd10m        1587016800   54   205.548   204.114   217.224   198.707   209.525   204.503   207.133   208.118   207.658   201.278   201.568   201.249   203.968   206.284   206.383   208.031   206.671   208.857   208.175   204.634   203.406
dd10m        1587038400   60   273.993   276.944   302.471   246.527   254.768   293.352   272.181   308.278   285.220   259.541   274.767   274.560   279.163   290.952   287.450   251.135   293.998   275.069   300.240   279.352   266.882
dd10m        1587060000   66     4.901    10.273     3.836   341.424     9.366     6.611    26.356     7.246    18.535   356.017    19.194   348.269    23.655    35.028   347.429     6.141   359.765    27.160    11.642     3.223    17.722
dd10m        1587081600   72   230.278   237.619   235.634   227.341   214.724   227.723   242.009   208.420   225.051   231.009   228.468   235.389   218.817   221.136   231.548   229.098   218.164   224.214   226.470   256.748   217.617
dd10m        1587103200   78   234.629   239.653   248.272   221.075   258.989   206.473   252.235   212.047   226.220   244.724   207.360   219.487   216.841   218.679   246.755   221.285   225.907   258.368   220.296   243.790   224.377
dd10m        1587124800   84   297.629   324.236   321.866   304.607   326.544   222.483   317.577   321.112   276.299   282.767   251.763   264.148   306.987   240.078   295.997   296.850   310.224   325.339   281.177   332.230   272.227
dd10m        1587146400   90    80.105    73.444    22.990    61.159    21.515   139.921    11.758   111.365   111.913    21.413   150.388   148.619    94.906   176.364   144.819    51.243    88.481    21.838    37.186   101.808   105.656
dd10m        1587168000   96   201.765   203.114   198.165   200.182   206.412   207.141   210.521   209.237   232.376   222.725   208.157   216.916   200.834   220.044   203.180   204.347   213.087   204.774   210.526   210.310   192.419
dd10m        1587189600  102   212.117   241.534   205.319   200.588   193.623   235.055   203.821   265.542   243.708   263.970   264.687   256.881   215.427   277.348   241.340   206.643   222.787   207.040   268.194   252.821   212.046
dd10m        1587211200  108   237.893   232.385   226.578   197.518   249.671   286.870   193.188   303.531   278.751   288.702   273.716   270.058   244.337   287.783   241.961   192.353   227.677   158.848   308.276   285.819   258.311
dd10m        1587232800  114   209.039    20.407   198.152   186.014   139.107   310.393   206.849    36.945   336.804    17.003   331.895   308.471   338.977    18.709   273.795   178.859   194.503   154.360    15.438   354.310   262.679
dd10m        1587254400  120   197.680   183.323   226.080   198.593   183.134   210.216   213.509   176.994   355.974   184.877   207.506   245.753   157.459   169.875   222.736   201.592   197.818   199.352   184.848   192.610   197.598
dd10m        1587276000  126   175.233   189.259   262.823   220.855   176.724   248.899   217.550   172.462   163.855   181.848   235.573   199.925   160.511   175.152   267.568   229.607   199.712   182.610   187.013   184.153   163.157
dd10m        1587297600  132   168.243   176.189   222.975   237.993   191.222   267.729   247.709   171.800   153.973   179.985   301.852   201.717   170.746   155.174    67.662   229.099   293.541   243.122   150.293   145.767   162.081
dd10m        1587319200  138   150.606   189.200   163.709   157.566   196.192    16.456   162.494   163.346   153.825   161.665    30.717   115.539   159.505   151.169   122.588   162.600   150.449    27.048   155.796    85.174   151.248
dd10m        1587340800  144   163.566   188.979   250.045   165.962   186.022    72.372   173.692   182.166   174.458   177.187   132.208   187.709   172.009   170.308   170.087   173.704   164.882   109.304   178.456   162.971   168.395
dd10m        1587362400  150   174.499   177.404   354.542   171.859   165.665    79.455   163.924   228.594   182.766   174.825    97.498   167.883   175.663   164.191   175.180   185.494   162.487    92.268   180.851   148.489   159.042
dd10m        1587384000  156   177.583   172.701    44.739   152.675   156.587    87.774   133.515   331.043   126.943   158.112    93.696   144.423   173.445   153.163   143.587   167.687   143.286    94.393   162.494   146.504   109.943
dd10m        1587405600  162   144.465   221.804    70.517   158.458   162.580   100.051    22.131    26.752   143.594   139.623    98.714   120.450   173.043   138.178   147.703   148.175   125.486    96.218   165.775   104.875   110.798
dd10m        1587427200  168   152.235   303.714    99.363   285.028   180.347   127.745    31.131    47.414   161.600   150.505   105.663   127.223   182.955   160.611   165.572   167.783   149.555   134.029   179.257   144.970   143.119
dd10m        1587448800  174   137.332   331.491   107.215   314.241   188.303   126.527    46.600    78.049   142.871   114.419   114.164    86.461   197.261   126.454    92.372   187.576   158.019   156.118   171.616   155.562   144.872
dd10m        1587470400  180   148.712   352.170   108.967   334.164   164.265   118.126    84.885    90.726   115.687    36.635   112.672    66.157   143.814    35.711    94.801    40.768   157.857    91.672   154.584    88.399    78.240
dd10m        1587492000  186   158.470    34.842   173.243     8.237   176.753    35.838   113.696    95.586   126.664    19.827    95.597    60.167   186.392    14.128    91.911    33.131   171.838   129.098   142.685    51.996    41.541
dd10m        1587513600  192   178.083   163.535   193.733    53.385   182.479   163.045   142.124   145.170   150.488    57.178   115.358    67.321   198.358    36.577   127.722   113.370   203.636   220.478   173.657    32.001    46.698
dd10m        1587535200  198   201.633   162.382   234.637    53.053   200.137    67.710   133.362    26.494   161.732    12.036    93.450    60.350   269.873    25.578    50.192   132.711   248.909   259.414   186.161    26.384    43.320
dd10m        1587556800  204   216.560   166.771   312.236    44.361   232.254    85.144    79.289    22.630   130.998    41.708    49.927    49.991   323.700    22.279    43.727   157.137   296.590     1.187   185.415    43.911    52.051
dd10m        1587578400  210   225.158   163.368   340.613    32.638   171.767    86.711    68.288    11.746   165.455    37.374    43.808    48.829   345.607    30.231    32.722   131.923   313.842    16.907   244.574    44.937    43.976
dd10m        1587600000  216   208.341   181.064   349.810    30.972   178.131   142.554    93.621    16.331   195.154    32.928    92.988   101.494   340.791    30.346    24.390   174.835     9.303    27.975   177.797    56.565    49.651
dd10m        1587621600  222   294.676   188.274    11.208    41.204   170.656   146.376    18.049    19.402   214.235    15.757   108.353    71.012   355.185    25.817     0.733   188.457    44.068    27.318   178.165    54.317    49.505
dd10m        1587643200  228   356.272   222.736    10.049    58.873   176.980    81.621    19.004    24.091   223.478    29.371    80.948    62.245     8.931    24.854   357.339    46.739    53.631    32.904   151.464    55.747    48.956
dd10m        1587664800  234   359.393   289.897     5.356    53.430   225.473    62.571     5.528    14.797   226.100    23.979    65.301    68.576     9.252    17.141     1.268    16.872    46.372    29.877   173.443    44.262    62.832
dd10m        1587686400  240     6.776   297.258   293.154    56.988   213.145    17.123   337.941     6.645   216.902    19.458   143.159   139.251     3.272    13.635     7.361   348.658    97.075    33.255   212.133    81.063   169.340
ff10m        1586844000    6     3.644     3.497     3.500     3.597     3.523     3.790     3.818     3.475     3.572     3.663     3.696     3.820     3.703     3.402     3.883     3.651     3.717     3.728     3.737     3.659     3.665
ff10m        1586865600   12     3.832     3.959     3.822     3.891     3.779     3.837     3.915     3.920     3.899     3.823     3.915     3.972     3.738     3.924     3.715     3.768     3.877     3.690     3.850     3.748     3.794
ff10m        1586887200   18     2.265     2.448     2.383     2.227     2.330     2.247     2.249     2.328     2.251     2.157     2.366     2.446     2.259     2.310     2.284     2.309     2.336     2.228     2.254     2.337     2.308
ff10m        1586908800   24     0.772     0.790     0.799     0.813     0.895     0.881     0.252     0.727     0.586     0.816     0.565     0.522     0.901     1.063     0.717     0.969     0.511     1.074     0.758     0.718     0.932
ff10m        1586930400   30     0.593     0.351     0.854     0.471     0.781     0.883     0.319     0.550     0.733     0.853     0.833     0.329     0.853     0.781     0.226     0.664     0.318     0.747     0.416     0.440     0.694
ff10m        1586952000   36     1.941     2.275     1.598     2.344     1.729     1.892     2.206     2.140     1.937     1.742     2.157     2.237     1.515     1.631     2.075     2.127     2.133     1.772     2.054     2.162     1.778
ff10m        1586973600   42     1.481     1.541     1.231     1.665     1.111     1.527     1.740     1.582     1.362     1.381     1.641     1.561     1.301     1.349     1.463     1.541     1.559     1.285     1.380     1.560     1.449
ff10m        1586995200   48     2.389     2.459     2.389     2.580     2.354     2.426     2.302     2.343     2.408     2.312     2.370     2.423     2.421     2.441     2.353     2.399     2.433     2.418     2.367     2.417     2.433
ff10m        1587016800   54     2.199     2.269     2.002     2.480     2.122     2.218     2.084     2.139     2.188     2.242     2.322     2.419     2.329     2.280     2.246     2.083     2.366     2.075     2.171     2.140     2.216
ff10m        1587038400   60     1.115     1.043     1.499     1.473     1.029     0.995     0.624     1.570     1.356     0.991     1.013     1.032     1.409     1.206     1.227     1.091     1.335     1.023     1.185     0.915     1.114
ff10m        1587060000   66     0.806     0.733     1.080     0.483     0.963     0.425     0.448     1.090     0.961     0.304     0.343     0.889     0.658     0.554     1.129     0.918     1.067     0.785     1.049     0.807     0.382
ff10m        1587081600   72     1.371     1.207     1.832     1.898     1.792     1.028     1.215     1.713     1.668     1.302     1.332     1.031     2.009     1.736     1.564     1.617     1.355     1.430     1.091     0.543     1.526
ff10m        1587103200   78     1.466     1.277     1.416     1.660     1.346     1.687     1.287     2.068     1.426     1.412     1.630     1.656     1.898     1.931     1.396     1.355     1.421     1.038     1.571     1.286     1.606
ff10m        1587124800   84     1.189     0.835     2.171     1.445     1.695     0.639     2.108     0.654     0.878     0.844     0.587     0.810     0.845     0.826     0.810     1.358     0.840     1.659     0.431     0.786     0.994
ff10m        1587146400   90     0.608     0.813     1.232     0.785     1.151     0.956     1.115     0.619     0.564     0.344     1.322     1.027     0.633     0.466     0.740     0.757     0.685     1.226     0.448     0.416     0.675
ff10m        1587168000   96     2.269     2.344     2.360     2.205     1.400     2.571     2.149     2.506     1.712     2.048     2.171     2.394     2.582     2.466     2.181     2.250     2.243     2.004     2.324     2.233     2.170
ff10m        1587189600  102     1.969     1.627     2.373     2.234     1.648     2.023     2.085     1.558     1.609     1.385     1.783     1.220     2.206     1.802     1.488     2.005     1.828     1.547     1.871     1.541     1.839
ff10m        1587211200  108     1.109     1.304     1.835     1.999     0.535     1.735     1.094     2.144     2.232     1.255     1.972     1.341     2.177     2.174     0.331     1.452     0.789     0.393     2.401     1.392     0.950
ff10m        1587232800  114     0.814     0.375     1.550     2.422     1.640     0.493     1.701     1.037     1.559     0.763     1.797     0.647     0.818     1.338     0.067     1.278     0.746     1.034     1.519     0.785     0.660
ff10m        1587254400  120     1.840     2.567     1.660     2.703     3.502     1.167     2.295     1.888     0.325     2.521     0.820     1.583     0.458     2.304     1.490     2.101     1.793     2.577     2.381     1.702     1.773
ff10m        1587276000  126     1.424     2.467     1.242     2.413     3.068     0.662     1.940     1.832     1.678     2.726     1.278     1.472     1.092     1.644     1.010     1.693     1.649     2.210     2.331     1.016     2.105
ff10m        1587297600  132     1.127     3.229     0.482     1.094     2.940     0.244     0.983     1.696     2.163     2.316     0.655     1.441     1.622     1.566     1.324     0.767     0.264     1.325     1.715     1.326     2.356
ff10m        1587319200  138     2.294     1.563     1.656     2.011     1.384     0.787     1.417     2.512     2.529     1.680     1.262     0.306     2.480     2.037     1.807     1.962     1.885     1.787     1.998     1.284     2.268
ff10m        1587340800  144     3.302     2.903     0.808     2.365     2.371     1.164     2.367     3.161     2.815     2.855     1.324     1.920     3.300     3.057     2.482     3.153     2.891     1.512     2.643     2.369     2.473
ff10m        1587362400  150     2.908     2.320     1.786     1.866     2.939     2.263     1.533     2.205     2.389     2.224     1.889     2.440     3.961     3.170     2.285     2.918     2.082     2.345     3.142     2.913     2.117
ff10m        1587384000  156     2.661     1.967     2.760     1.861     4.283     2.832     0.996     1.799     1.836     2.678     3.082     2.677     3.721     3.521     0.616     2.732     1.802     3.223     2.882     3.258     2.340
ff10m        1587405600  162     1.677     0.369     3.415     1.832     3.353     2.623     1.417     3.040     2.702     2.378     2.863     2.351     3.064     3.054     1.983     2.589     2.281     2.785     3.292     2.514     2.822
ff10m        1587427200  168     1.607     1.544     2.911     3.112     3.571     2.359     2.653     3.133     2.605     2.177     3.073     2.407     3.008     2.582     1.962     2.605     2.538     2.616     3.685     2.621     2.559
ff10m        1587448800  174     1.087     1.841     3.009     2.961     2.712     2.101     2.789     3.016     1.894     0.964     3.115     2.407     1.988     0.615     1.511     0.472     2.873     1.918     2.919     1.521     1.785
ff10m        1587470400  180     0.865     1.788     3.210     3.196     2.244     1.235     2.968     3.471     3.356     1.459     3.515     3.726     1.205     2.417     2.779     2.110     2.646     0.688     2.709     1.753     1.687
ff10m        1587492000  186     1.940     1.529     3.553     2.645     2.493     1.500     2.068     2.679     3.231     2.531     2.955     3.582     0.621     1.907     2.186     2.569     1.262     0.529     2.181     1.761     1.829
ff10m        1587513600  192     3.433     1.586     3.668     1.477     3.755     0.261     2.213     1.899     2.835     1.888     2.181     2.476     1.288     2.412     1.759     1.533     2.290     0.636     2.756     1.074     1.537
ff10m        1587535200  198     3.084     1.883     2.273     1.577     3.343     1.375     1.462     1.332     2.113     1.844     1.478     2.171     1.321     1.719     0.684     1.445     1.346     0.204     1.966     2.526     2.303
ff10m        1587556800  204     1.930     2.378     2.715     3.753     1.991     1.826     2.026     2.702     1.647     2.079     3.016     2.985     2.526     2.560     2.719     1.853     2.155     1.711     1.207     3.139     3.239
ff10m        1587578400  210     0.875     1.667     3.048     3.753     1.681     1.532     1.623     3.180     1.709     1.938     3.077     2.365     3.309     3.067     2.743     0.388     1.423     2.975     0.471     3.328     3.376
ff10m        1587600000  216     1.255     3.179     3.077     3.155     3.381     1.500     0.833     2.412     2.755     0.929     1.526     1.031     2.461     2.714     1.863     1.325     1.203     3.505     1.334     2.042     2.045
ff10m        1587621600  222     0.663     3.237     4.554     2.484     4.055     1.692     2.800     2.179     1.906     1.778     1.570     1.048     2.704     3.342     2.815     1.137     2.748     4.306     1.959     2.517     1.516
ff10m        1587643200  228     1.943     1.838     4.267     2.950     4.453     2.136     3.101     3.367     1.775     2.634     2.521     2.730     3.029     4.738     4.866     0.962     2.924     4.892     1.671     3.049     3.250
ff10m        1587664800  234     1.971     1.560     2.587     2.448     2.627     1.630     2.685     3.261     1.071     2.748     1.873     2.168     2.848     3.573     4.467     1.926     2.976     4.404     1.716     2.895     2.139
ff10m        1587686400  240     1.805     2.763     0.913     1.553     1.652     2.118     1.359     3.210     1.175     2.792     0.701     1.540     1.576     2.732     3.122     2.083     1.565     2.630     2.152     1.151     2.175
apcpsfc      1586844000    6     2.153     1.530     2.192     1.504     1.843     1.751     2.311     2.173     2.101     1.901     2.171     2.251     2.245     1.843     2.139     2.059     2.306     2.223     1.990     2.150     2.249
apcpsfc      1586865600   12     0.119     0.100     0.110     0.110     0.100     0.209     0.191     0.036     0.093     0.119     0.171     0.219     0.062     0.074     0.219     0.110     0.219     0.110     0.171     0.145     0.119
apcpsfc      1586887200   18     0.038     0.000     0.023     0.033     0.023     0.074     0.122     0.023     0.023     0.055     0.066     0.103     0.023     0.016     0.096     0.048     0.061     0.032     0.077     0.041     0.029
apcpsfc      1586908800   24     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586930400   30     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586952000   36     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586973600   42     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1586995200   48     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1587016800   54     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1587038400   60     0.015     0.010     0.017     0.000     0.000     0.000     0.000     0.048     0.015     0.010     0.012     0.022     0.015     0.015     0.048     0.003     0.000     0.015     0.020     0.010     0.000
apcpsfc      1587060000   66     0.810     0.462     0.642     0.048     0.366     0.095     1.002     0.614     0.701     0.327     0.407     0.909     0.729     0.461     1.934     0.791     0.831     0.774     0.801     0.530     0.201
apcpsfc      1587081600   72     0.000     0.019     0.000     0.000     0.048     0.010     0.731     0.000     0.012     0.048     0.000     0.100     0.005     0.000     0.258     0.100     0.023     0.024     0.027     0.144     0.000
apcpsfc      1587103200   78     0.000     0.000     0.000     0.000     0.017     0.000     0.041     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
apcpsfc      1587124800   84     0.073     0.016     0.497     0.067     0.960     0.078     0.883     0.000     0.048     0.077     0.040     0.170     0.143     0.122     0.069     0.026     0.048     0.282     0.041     0.026     0.031
apcpsfc      1587146400   90     0.803     0.481     1.403     0.775     1.791     1.172     1.612     1.433     1.711     0.593     0.653     1.728     1.540     1.659     0.532     1.309     1.281     0.813     2.166     0.553     0.296
apcpsfc      1587168000   96     0.002     0.000     0.062     0.000     0.000     0.143     0.000     0.535     1.632     0.162     0.163     1.856     0.239     0.678     0.128     0.000     0.386     0.009     1.078     0.478     0.000
apcpsfc      1587189600  102     0.096     0.048     0.143     0.010     0.063     0.913     0.000     1.044     0.810     0.101     0.048     3.247     0.526     0.602     0.143     0.000     0.000     0.048     2.388     0.944     1.013
apcpsfc      1587211200  108     1.374     0.896     1.692     0.441     0.821     2.761     1.726     3.130     2.081     1.202     1.209     4.760     2.631     2.352     0.614     0.361     0.917     0.318     1.798     2.189     2.356
apcpsfc      1587232800  114     5.557     6.318     4.502     2.796     2.326     9.351    10.931     3.890    10.702     6.581     5.470     6.943     7.498     6.425     6.694     1.756     7.619     3.657     1.643     6.969     2.317
